[JOINT_STATE step=0] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.01808258332312107, -0.05522627755999565, 0.09238133579492569, -0.07349704951047897, 0.13799946010112762, 0.08676306903362274, -1.1870344877243042, -1.2940640449523926, -1.1189091205596924, -1.1117949485778809, -1.301326036453247, -1.236336350440979, -0.9489919543266296, -0.9582145810127258, -1.0688769817352295, -1.0134663581848145, -1.031126856803894, -0.8208362460136414] lin_vel_b=[0.0, 0.0, 0.0] ang_vel_b=[0.0, 0.0, 0.0] mean_base_height=0.1705
[JOINT_STATE step=50000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4935735762119293, -0.48841506242752075, 0.45240581035614014, 0.26810944080352783, -0.4945462644100189, -0.4749506413936615, -0.8542563319206238, -0.8965960144996643, -0.8546722531318665, -0.8220453858375549, -1.01221764087677, -0.8538843989372253, -1.0962164402008057, -1.138593077659607, -0.6610539555549622, -0.8053615689277649, -1.051105260848999, -0.615028977394104] lin_vel_b=[-0.0007659647380933166, 0.00392640195786953, 0.0185904111713171] ang_vel_b=[-0.03162337467074394, 0.013602197170257568, -0.026597462594509125] mean_base_height=0.1140
[JOINT_STATE step=100000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4929302930831909, 0.49732309579849243, 0.4967619776725769, -0.5036839842796326, -0.4957660734653473, -0.45714041590690613, -0.9235337376594543, -0.6549519300460815, -0.8795598745346069, -0.8786095976829529, -0.717379629611969, -0.9623627662658691, -1.11351478099823, -1.3026527166366577, -0.7211595177650452, -1.054710030555725, -1.2809112071990967, -0.9504988789558411] lin_vel_b=[0.00027685161330737174, -0.0033165577333420515, 0.020026536658406258] ang_vel_b=[-0.013954362832009792, 0.018090426921844482, -0.008361692540347576] mean_base_height=0.1152
[JOINT_STATE step=150000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4800869822502136, 0.45553508400917053, 0.2904725670814514, -0.3085537850856781, -0.4726696312427521, 0.023097341880202293, -0.9632031321525574, -1.5512933731079102, -0.9014647006988525, -0.828766942024231, -0.8926081657409668, -0.9194315671920776, -1.062889814376831, -1.0007734298706055, -0.7959880232810974, -0.7691715955734253, -0.884973406791687, -0.8997341990470886] lin_vel_b=[0.0023153333459049463, 0.00947792362421751, 0.020552055910229683] ang_vel_b=[-0.00677914684638381, 0.021836351603269577, -0.06716948002576828] mean_base_height=0.1146
[JOINT_STATE step=200000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.07022123783826828, 0.4939492344856262, 0.5122012495994568, -0.4570554792881012, -0.0676579400897026, -0.5114338397979736, -0.9445492625236511, -1.1909809112548828, -1.0028574466705322, -0.7148033976554871, -0.9400768876075745, -0.8403030633926392, -1.0660653114318848, -1.4914109706878662, -0.7690579891204834, -0.5068812370300293, -1.0601513385772705, -0.5447338819503784] lin_vel_b=[0.06669200956821442, -0.028278280049562454, 0.010640060529112816] ang_vel_b=[-0.05099931359291077, -0.041040778160095215, -0.04646831378340721] mean_base_height=0.1093
[JOINT_STATE step=250000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.5276913642883301, 0.4855009615421295, 0.3821493089199066, 0.2695089876651764, -0.41356992721557617, -0.5192755460739136, -1.0640312433242798, -1.3330965042114258, -0.9301066398620605, -0.8404403924942017, -1.054903507232666, -0.8619059920310974, -0.9176788926124573, -1.4851350784301758, -0.6640377640724182, -0.4942077696323395, -0.8520488739013672, -0.5269970297813416] lin_vel_b=[0.021769458428025246, -0.016937246546149254, 0.00811738334596157] ang_vel_b=[-0.029323622584342957, -0.005920815281569958, 0.059715162962675095] mean_base_height=0.1088
[JOINT_STATE step=300000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.5022348165512085, -0.49379268288612366, 0.403342604637146, 0.1616954505443573, -0.49175989627838135, -0.2468944936990738, -0.9841972589492798, -1.6142717599868774, -0.9587770104408264, -0.9515659809112549, -0.9913774132728577, -0.8236718773841858, -0.9431895613670349, -1.484271764755249, -0.9235583543777466, -0.6476596593856812, -0.719648540019989, -0.5070798397064209] lin_vel_b=[0.005958388559520245, -0.03561299294233322, 0.017427952960133553] ang_vel_b=[-0.03616620972752571, 0.044874679297208786, 0.06545021384954453] mean_base_height=0.1097
[JOINT_STATE step=350000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.46885403990745544, -0.48655959963798523, 0.3892227113246918, -0.477251797914505, -0.10564392805099487, 0.242105171084404, -0.9469527006149292, -1.6443674564361572, -0.8826737403869629, -0.7680497765541077, -1.0503102540969849, -0.7684066295623779, -0.9941366910934448, -1.4389253854751587, -0.9657785296440125, -0.4295508563518524, -1.0123693943023682, -0.5156344175338745] lin_vel_b=[0.04461425915360451, -0.011588886380195618, 0.018532559275627136] ang_vel_b=[-0.0048452094197273254, 0.07324950397014618, 0.07437469810247421] mean_base_height=0.1114
[JOINT_STATE step=400000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.43848398327827454, -0.48900607228279114, 0.5073952674865723, -0.494611918926239, -0.20386697351932526, 0.2230990082025528, -1.006408929824829, -1.6414965391159058, -0.8922045230865479, -0.7574787735939026, -1.006428599357605, -0.7248149514198303, -0.9510241150856018, -1.4815008640289307, -0.8906024694442749, -0.4549597203731537, -1.0431578159332275, -0.49913284182548523] lin_vel_b=[0.09663702547550201, -0.022985482588410378, 0.01826515421271324] ang_vel_b=[-0.0035858580376952887, -0.06677670776844025, 0.0558897964656353] mean_base_height=0.1110
[JOINT_STATE step=450000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.02485213801264763, 0.021728625521063805, 0.48248812556266785, -0.34618645906448364, -0.2533016502857208, -0.4819950759410858, -0.9010558128356934, -1.012259840965271, -1.2221182584762573, -0.8159601092338562, -1.0592209100723267, -1.061233639717102, -1.057456135749817, -1.0682343244552612, -1.226477026939392, -0.6404152512550354, -0.9503363370895386, -0.8345310091972351] lin_vel_b=[-0.16581833362579346, 0.05913064628839493, 0.023117786273360252] ang_vel_b=[-0.10313542932271957, 0.37332823872566223, -0.30192306637763977] mean_base_height=0.1101
[JOINT_STATE step=500000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4083325266838074, -0.38008102774620056, 0.45844587683677673, -0.4802893400192261, -0.26547637581825256, -0.4999517798423767, -0.9352158308029175, -1.1854448318481445, -0.9726442694664001, -0.7569298148155212, -1.056991696357727, -0.73380047082901, -1.0299357175827026, -1.2086925506591797, -0.7487128973007202, -0.5109027624130249, -0.973129153251648, -0.29605087637901306] lin_vel_b=[0.10177545249462128, -0.04995433986186981, 0.014851068146526814] ang_vel_b=[-0.07409864664077759, -0.0052726492285728455, 0.037023235112428665] mean_base_height=0.1110
