step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.000723	-1.998111	-1.995820	0.135238	0.135591	0.135902	0.05213362090289593	2.6337448559670777e-05	0.13559028506278992
240	-2.000803	-1.997397	-1.995009	0.135227	0.135688	0.136012	0.052066927775740623	2.6337448559670777e-05	0.1356876939535141
360	-2.000532	-1.996625	-1.992882	0.135263	0.135793	0.136302	0.051998543366789815	2.6337448559670777e-05	0.13579221069812775
480	-2.000189	-1.996164	-1.991293	0.135310	0.135856	0.136519	0.05195634830743075	2.6337448559670777e-05	0.1358548402786255
600	-2.000406	-1.995772	-1.989933	0.135280	0.135909	0.136705	0.05192422848194837	2.6337448559670777e-05	0.13590814173221588
720	-1.999163	-1.995245	-1.988806	0.135449	0.135981	0.136859	0.05186910405755043	2.6337448559670777e-05	0.13598084449768066
840	-1.998229	-1.994277	-1.987606	0.135575	0.136113	0.137023	0.05178506840020418	2.6337448559670777e-05	0.1361122876405716
960	-1.997949	-1.993719	-1.988005	0.135613	0.136189	0.136968	0.05173657052218914	2.6337448559670777e-05	0.13618798553943634
1080	-1.997193	-1.993158	-1.987922	0.135716	0.136265	0.136980	0.05168309174478054	2.6337448559670777e-05	0.13626457750797272
1200	-1.997452	-1.993141	-1.986957	0.135681	0.136267	0.137112	0.051676657237112525	2.6337448559670777e-05	0.13626728951931
1320	-1.997159	-1.992613	-1.984888	0.135720	0.136339	0.137396	0.0516369653865695	2.6337448559670777e-05	0.1363387107849121
1440	-1.996442	-1.992323	-1.985175	0.135818	0.136379	0.137357	0.05161050222814083	2.6337448559670777e-05	0.13637825846672058
1560	-1.996154	-1.992167	-1.984681	0.135857	0.136400	0.137424	0.051592707820236686	3.9506172839506166e-05	0.1363997608423233
1680	-1.996669	-1.991603	-1.983796	0.135787	0.136477	0.137546	0.05155048742890358	2.6337448559670777e-05	0.1364758312702179
1800	-1.997460	-1.991332	-1.982180	0.135679	0.136514	0.137769	0.05151542667299509	2.6337448559670777e-05	0.136514350771904
1920	-1.997021	-1.990773	-1.981019	0.135739	0.136591	0.137929	0.051471188105642794	2.6337448559670777e-05	0.13659019768238068
2040	-1.997548	-1.990202	-1.980259	0.135668	0.136669	0.138033	0.051428737863898275	3.9506172839506166e-05	0.1366664469242096
2160	-1.995903	-1.989581	-1.978632	0.135891	0.136754	0.138258	0.05136361587792635	3.9506172839506166e-05	0.1367529034614563
2280	-1.996222	-1.989357	-1.979476	0.135847	0.136784	0.138142	0.05133599732071161	3.9506172839506166e-05	0.13678458333015442
2400	-1.995147	-1.989009	-1.979080	0.135994	0.136832	0.138196	0.05131354536861181	2.6337448559670777e-05	0.1368313729763031
2520	-1.996149	-1.988613	-1.977976	0.135857	0.136887	0.138349	0.05127468071877957	3.9506172839506166e-05	0.13688631355762482
2640	-1.995712	-1.987952	-1.975531	0.135917	0.136977	0.138688	0.0512222858145833	3.9506172839506166e-05	0.13697585463523865
2760	-1.995894	-1.987999	-1.976185	0.135892	0.136971	0.138597	0.05121494978666306	3.9506172839506166e-05	0.1369708627462387
2880	-1.994731	-1.987336	-1.977333	0.136050	0.137062	0.138438	0.05116061270236969	3.9506172839506166e-05	0.13706111907958984
3000	-1.996022	-1.986736	-1.976028	0.135875	0.137144	0.138619	0.05110417753458023	3.9506172839506166e-05	0.13714396953582764
3120	-1.993738	-1.985863	-1.974115	0.136185	0.137264	0.138884	0.0510273851454258	3.9506172839506166e-05	0.13726356625556946
3240	-1.993518	-1.985291	-1.973076	0.136215	0.137343	0.139029	0.05096845831722021	2.6337448559670777e-05	0.1373433917760849
3360	-1.994455	-1.984810	-1.971751	0.136088	0.137409	0.139213	0.050933873653411864	3.9506172839506166e-05	0.13740861415863037
3480	-1.995409	-1.984379	-1.972613	0.135958	0.137468	0.139093	0.050890682637691496	3.9506172839506166e-05	0.13746818900108337
3600	-1.996929	-1.983961	-1.971279	0.135752	0.137526	0.139279	0.05084925778210163	3.9506172839506166e-05	0.13752645254135132
3720	-1.998067	-1.983736	-1.970915	0.135597	0.137557	0.139329	0.05083482712507248	2.6337448559670777e-05	0.1375572234392166
3840	-2.000074	-1.983124	-1.969523	0.135325	0.137642	0.139523	0.05078151673078537	3.9506172839506166e-05	0.1376417726278305
3960	-2.002298	-1.982718	-1.967270	0.135025	0.137699	0.139838	0.050747910887002944	3.9506172839506166e-05	0.13769832253456116
4080	-2.002764	-1.982321	-1.965565	0.134962	0.137754	0.140077	0.050707108527421954	3.9506172839506166e-05	0.13775399327278137
4200	-2.002132	-1.981824	-1.964768	0.135047	0.137823	0.140188	0.050660237483680245	3.9506172839506166e-05	0.1378229707479477
4320	-2.001909	-1.981650	-1.964504	0.135077	0.137847	0.140225	0.050648069754242894	3.9506172839506166e-05	0.13784639537334442
4440	-2.003731	-1.981345	-1.964349	0.134831	0.137889	0.140247	0.05062230043113232	3.9506172839506166e-05	0.13788841664791107
4560	-2.002928	-1.980488	-1.963241	0.134940	0.138008	0.140403	0.05054723657667637	3.9506172839506166e-05	0.13800649344921112
4680	-2.002148	-1.980305	-1.963747	0.135045	0.138033	0.140332	0.05052681788802147	3.9506172839506166e-05	0.1380319893360138
4800	-2.003364	-1.980183	-1.961582	0.134881	0.138050	0.140636	0.05050615221261978	2.6337448559670777e-05	0.13805091381072998
4920	-2.002438	-1.979883	-1.962518	0.135006	0.138091	0.140504	0.050490816682577135	3.9506172839506166e-05	0.1380901336669922
5040	-2.004019	-1.979472	-1.961630	0.134793	0.138149	0.140629	0.050449613109231	3.9506172839506166e-05	0.13814817368984222
5160	-2.004390	-1.979315	-1.961066	0.134742	0.138171	0.140708	0.050430822931230065	3.9506172839506166e-05	0.1381710320711136
5280	-2.004092	-1.978725	-1.960371	0.134783	0.138252	0.140806	0.05038830060511827	3.9506172839506166e-05	0.13825149834156036
5400	-2.005468	-1.978043	-1.958978	0.134597	0.138348	0.141002	0.05032548941671848	3.9506172839506166e-05	0.13834653794765472
5520	-2.005750	-1.977533	-1.957644	0.134559	0.138419	0.141191	0.05027723032981157	5.925925925925925e-05	0.13841857016086578
5640	-2.007222	-1.976967	-1.956631	0.134361	0.138498	0.141334	0.05022916235029697	3.9506172839506166e-05	0.138496994972229
5760	-2.007177	-1.976692	-1.955383	0.134368	0.138536	0.141510	0.05019952766597271	2.6337448559670777e-05	0.13853593170642853
5880	-2.006924	-1.976047	-1.953799	0.134401	0.138626	0.141735	0.050139736570417884	3.9506172839506166e-05	0.13862605392932892
6000	-2.008086	-1.975972	-1.954641	0.134245	0.138637	0.141615	0.050137076154351236	3.9506172839506166e-05	0.13863621652126312
6120	-2.007779	-1.975768	-1.953499	0.134287	0.138666	0.141777	0.05012149028480053	5.925925925925925e-05	0.1386645883321762
6240	-2.006938	-1.975459	-1.953791	0.134400	0.138708	0.141736	0.05008717030286789	2.6337448559670777e-05	0.13870802521705627
6360	-2.007432	-1.975188	-1.954473	0.134333	0.138746	0.141639	0.050064821168780325	3.9506172839506166e-05	0.13874562084674835
6480	-2.009336	-1.974592	-1.952713	0.134078	0.138830	0.141889	0.05001385658979416	2.6337448559670777e-05	0.13882967829704285
6600	-2.010970	-1.974212	-1.951625	0.133859	0.138884	0.142043	0.049980266578495504	2.6337448559670777e-05	0.13888312876224518
6720	-2.012962	-1.973908	-1.949666	0.133592	0.138928	0.142322	0.0499505989253521	3.9506172839506166e-05	0.1389271765947342
6840	-2.012670	-1.973543	-1.949085	0.133631	0.138979	0.142404	0.04991638492792845	3.9506172839506166e-05	0.1389782577753067
6960	-2.014256	-1.973194	-1.948149	0.133420	0.139028	0.142538	0.049883263744413854	3.9506172839506166e-05	0.13902822136878967
7080	-2.015642	-1.973258	-1.946961	0.133235	0.139021	0.142707	0.0498904325067997	3.9506172839506166e-05	0.13902126252651215
7200	-2.014569	-1.972892	-1.944064	0.133378	0.139074	0.143121	0.049865138716995716	2.6337448559670777e-05	0.13907253742218018
7320	-2.015352	-1.972313	-1.942851	0.133273	0.139155	0.143295	0.0498064324259758	3.9506172839506166e-05	0.13915494084358215
7440	-2.015570	-1.971924	-1.943166	0.133244	0.139210	0.143250	0.049772166088223456	5.925925925925925e-05	0.13920949399471283
7560	-2.015255	-1.971299	-1.941702	0.133286	0.139298	0.143460	0.04972232487052679	2.6337448559670777e-05	0.13929732143878937
7680	-2.016397	-1.970878	-1.941510	0.133134	0.139358	0.143487	0.049681159853935244	3.9506172839506166e-05	0.13935720920562744
7800	-2.018071	-1.970903	-1.940457	0.132912	0.139356	0.143638	0.049674054607748985	2.6337448559670777e-05	0.1393563151359558
7920	-2.018440	-1.970585	-1.938967	0.132863	0.139401	0.143853	0.049646790511906146	3.9506172839506166e-05	0.13940151035785675
8040	-2.019341	-1.970405	-1.940099	0.132743	0.139427	0.143690	0.04963695351034403	1.7558299039780518e-05	0.13942645490169525
8160	-2.019866	-1.970664	-1.940303	0.132673	0.139392	0.143660	0.04965671095997095	2.6337448559670777e-05	0.13939152657985687
8280	-2.019033	-1.970000	-1.939532	0.132784	0.139485	0.143771	0.049601996690034865	2.6337448559670777e-05	0.1394839584827423
8400	-2.019784	-1.969731	-1.938268	0.132684	0.139523	0.143953	0.04957734644412994	2.6337448559670777e-05	0.13952241837978363
8520	-2.020744	-1.969367	-1.938568	0.132557	0.139575	0.143910	0.049541611969470975	2.6337448559670777e-05	0.13957485556602478
8640	-2.021790	-1.969117	-1.939122	0.132418	0.139611	0.143830	0.049514772929251195	3.9506172839506166e-05	0.13961108028888702
8760	-2.023031	-1.968971	-1.938078	0.132254	0.139633	0.143980	0.04950547013431787	3.9506172839506166e-05	0.1396319717168808
8880	-2.023921	-1.968565	-1.938248	0.132136	0.139690	0.143956	0.049469859525561335	3.9506172839506166e-05	0.13968980312347412
9000	-2.025128	-1.968584	-1.937585	0.131977	0.139689	0.144051	0.049466700106859204	3.9506172839506166e-05	0.13968923687934875
9120	-2.025889	-1.968478	-1.937105	0.131876	0.139707	0.144121	0.04946059640496969	5.925925925925925e-05	0.1397065669298172
9240	-2.028018	-1.968278	-1.937483	0.131596	0.139738	0.144066	0.0494412612169981	3.9506172839506166e-05	0.13973751664161682
9360	-2.030039	-1.968014	-1.936964	0.131330	0.139777	0.144141	0.04942599032074213	3.9506172839506166e-05	0.13977587223052979
9480	-2.030226	-1.967078	-1.934560	0.131306	0.139910	0.144488	0.049338010139763355	2.6337448559670777e-05	0.13990998268127441
9600	-2.031626	-1.967067	-1.933503	0.131122	0.139914	0.144641	0.0493337782099843	3.9506172839506166e-05	0.13991335034370422
9720	-2.031608	-1.966565	-1.933926	0.131125	0.139986	0.144579	0.04929410926997661	3.9506172839506166e-05	0.1399843990802765
9840	-2.032481	-1.966621	-1.932934	0.131010	0.139979	0.144723	0.049291175045073035	3.9506172839506166e-05	0.139979287981987
9960	-2.032898	-1.966612	-1.933483	0.130955	0.139981	0.144644	0.04929141644388437	3.9506172839506166e-05	0.13998039066791534
10080	-2.035330	-1.966483	-1.931863	0.130637	0.140002	0.144878	0.049278567731380465	3.9506172839506166e-05	0.14000219106674194
10200	-2.035382	-1.965811	-1.929994	0.130631	0.140097	0.145149	0.049223349429666996	3.9506172839506166e-05	0.140096515417099
10320	-2.033685	-1.965129	-1.927577	0.130852	0.140194	0.145500	0.04916185196489096	3.9506172839506166e-05	0.1401933878660202
10440	-2.033298	-1.964737	-1.928767	0.130903	0.140249	0.145327	0.049121090397238734	3.9506172839506166e-05	0.14024947583675385
10560	-2.034538	-1.964411	-1.928655	0.130741	0.140298	0.145344	0.04909701477736235	3.9506172839506166e-05	0.14029712975025177
10680	-2.035900	-1.963912	-1.928931	0.130563	0.140370	0.145303	0.04905193243175745	2.6337448559670777e-05	0.1403695046901703
10800	-2.036522	-1.963541	-1.928877	0.130482	0.140424	0.145311	0.04901590216904879	3.9506172839506166e-05	0.14042361080646515
10920	-2.036388	-1.963360	-1.928221	0.130499	0.140451	0.145407	0.04899899195879698	2.6337448559670777e-05	0.14045055210590363
11040	-2.036118	-1.963125	-1.928320	0.130534	0.140486	0.145392	0.04897830132395029	3.9506172839506166e-05	0.14048568904399872
