step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.000485	-1.996898	-1.995167	0.135270	0.135756	0.135991	0.10406394004821777	2.6337448559670777e-05	0.13575412333011627
240	-2.000451	-1.995637	-1.993079	0.135274	0.135927	0.136275	0.10383706837892533	2.6337448559670777e-05	0.1359253227710724
360	-1.999623	-1.994304	-1.990731	0.135386	0.136109	0.136596	0.10359391719102859	3.9506172839506166e-05	0.1361064612865448
480	-1.997487	-1.992576	-1.988117	0.135676	0.136344	0.136953	0.10329720266163349	2.6337448559670777e-05	0.1363416612148285
600	-1.995078	-1.991283	-1.987311	0.136003	0.136520	0.137063	0.10305296219885349	2.6337448559670777e-05	0.13651850819587708
720	-1.993898	-1.989996	-1.985385	0.136164	0.136696	0.137328	0.10282001160085201	2.6337448559670777e-05	0.13669444620609283
840	-1.993048	-1.988680	-1.983936	0.136279	0.136876	0.137527	0.10258332677185536	2.6337448559670777e-05	0.13687458634376526
960	-1.991639	-1.987148	-1.983057	0.136472	0.137086	0.137648	0.10230295583605767	3.9506172839506166e-05	0.13708437979221344
1080	-1.989886	-1.985449	-1.981148	0.136711	0.137319	0.137911	0.1020037516951561	3.9506172839506166e-05	0.13731670379638672
1200	-1.988395	-1.983916	-1.980163	0.136915	0.137530	0.138047	0.10172332525253296	2.6337448559670777e-05	0.1375284045934677
1320	-1.986304	-1.982581	-1.978078	0.137202	0.137714	0.138335	0.10148699954152107	3.9506172839506166e-05	0.1377112716436386
1440	-1.987210	-1.981200	-1.976544	0.137077	0.137904	0.138547	0.10122671462595463	3.9506172839506166e-05	0.13790293037891388
1560	-1.984756	-1.979949	-1.974449	0.137414	0.138077	0.138838	0.10100334212183952	2.6337448559670777e-05	0.13807536661624908
1680	-1.983592	-1.978472	-1.972279	0.137574	0.138281	0.139139	0.10075057633221149	3.9506172839506166e-05	0.1382782906293869
1800	-1.982696	-1.977193	-1.969854	0.137698	0.138458	0.139477	0.10052231028676033	3.9506172839506166e-05	0.13845492899417877
1920	-1.981412	-1.975609	-1.965998	0.137874	0.138678	0.140016	0.10023853853344918	3.9506172839506166e-05	0.1386750042438507
2040	-1.980826	-1.974293	-1.965339	0.137955	0.138860	0.140108	0.09999917410314083	3.9506172839506166e-05	0.13885758817195892
2160	-1.980561	-1.973096	-1.964121	0.137992	0.139027	0.140279	0.09976417869329453	2.6337448559670777e-05	0.13902580738067627
2280	-1.978634	-1.971801	-1.961622	0.138258	0.139207	0.140630	0.09955450929701329	3.9506172839506166e-05	0.13920368254184723
2400	-1.976694	-1.970192	-1.959322	0.138527	0.139431	0.140954	0.09926369562745094	3.9506172839506166e-05	0.13942795991897583
