[JOINT_STATE step=0] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.01808258332312107, -0.05522627755999565, 0.09238133579492569, -0.07349704951047897, 0.13799946010112762, 0.08676306903362274, -1.1870344877243042, -1.2940640449523926, -1.1189091205596924, -1.1117949485778809, -1.301326036453247, -1.236336350440979, -0.9489919543266296, -0.9582145810127258, -1.0688769817352295, -1.0134663581848145, -1.031126856803894, -0.8208362460136414] lin_vel_b=[0.0, 0.0, 0.0] ang_vel_b=[0.0, 0.0, 0.0] mean_base_height=0.1705
[JOINT_STATE step=50000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.05636484920978546, -0.06956596672534943, 0.1364448070526123, 0.05651561915874481, -0.09610173851251602, -0.1310691237449646, -1.1693658828735352, -1.051318645477295, -1.033413052558899, -1.1992570161819458, -1.1359251737594604, -1.01575767993927, -1.117556095123291, -0.905402421951294, -1.281991958618164, -1.168266773223877, -1.2204409837722778, -1.0874141454696655] lin_vel_b=[0.010462109930813313, 0.03494606167078018, 0.05539901554584503] ang_vel_b=[-0.05486029386520386, -0.11842690408229828, 0.48938894271850586] mean_base_height=0.1145
[JOINT_STATE step=100000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.015668757259845734, -0.4979436993598938, 0.161797434091568, 0.22710135579109192, -0.0537593774497509, -0.1522384136915207, -1.0273991823196411, -0.6759582757949829, -0.9766131639480591, -0.7253689765930176, -1.0337450504302979, -0.8693228960037231, -1.1066616773605347, -0.35802337527275085, -0.966929018497467, -0.4507147967815399, -1.1759122610092163, -0.7300506830215454] lin_vel_b=[0.0034067160449922085, -0.001151860342361033, 0.01979825645685196] ang_vel_b=[0.011352079920470715, -0.004066080786287785, 0.04210340231657028] mean_base_height=0.1146
[JOINT_STATE step=150000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.19964827597141266, -0.5089016556739807, 0.4253784716129303, -0.4844394624233246, 0.20088818669319153, 0.27511581778526306, -1.062914252281189, -0.8142647743225098, -1.0547019243240356, -0.7184237241744995, -1.137404203414917, -0.9193109273910522, -1.0139657258987427, -0.5544891357421875, -0.8551257848739624, -1.5310214757919312, -0.8663410544395447, -0.48742055892944336] lin_vel_b=[0.04202715680003166, 0.0009379126131534576, -0.0013989947037771344] ang_vel_b=[0.15277540683746338, -0.05815868079662323, 0.03964511305093765] mean_base_height=0.1147
[JOINT_STATE step=200000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.34133806824684143, -0.501980721950531, 0.1386609524488449, -0.49832290410995483, -0.3996175229549408, -0.520926296710968, -1.109641432762146, -0.6722873449325562, -0.8049002289772034, -0.7437353730201721, -1.085709810256958, -1.0087529420852661, -1.1442806720733643, -0.3267361521720886, -0.6092906594276428, -0.3466688096523285, -1.010424017906189, -0.956849217414856] lin_vel_b=[-0.00480230525135994, 0.00033798738149926066, 0.017454316839575768] ang_vel_b=[0.0020150556229054928, 0.024130014702677727, -0.17790253460407257] mean_base_height=0.1126
[JOINT_STATE step=250000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4897039234638214, -0.4945698380470276, 0.1471267193555832, -0.4996863603591919, -0.21665863692760468, -0.49781718850135803, -0.9815808534622192, -1.6795024871826172, -0.9858683943748474, -0.7219333052635193, -1.0451557636260986, -0.6842055916786194, -1.2340025901794434, -0.49670520424842834, -0.9483461380004883, -1.3356401920318604, -1.1634788513183594, -1.362082839012146] lin_vel_b=[-0.0014931866899132729, 0.004504830576479435, 0.019600123167037964] ang_vel_b=[0.02305680140852928, 0.050571441650390625, -0.00474528456106782] mean_base_height=0.1125
[JOINT_STATE step=300000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.5017610788345337, -0.5016074776649475, 0.37647122144699097, -0.4996577501296997, -0.1567704975605011, -0.500647246837616, -1.0032111406326294, -1.6767222881317139, -0.9969096183776855, -0.7340669631958008, -1.0512524843215942, -0.6624662280082703, -1.2403285503387451, -0.4944157600402832, -0.9029644131660461, -0.4968053996562958, -1.261668086051941, -1.3737890720367432] lin_vel_b=[0.000211109290830791, 0.002844675676897168, 0.01981329545378685] ang_vel_b=[0.007063593715429306, 0.01457981113344431, 0.017706627026200294] mean_base_height=0.1128
[JOINT_STATE step=350000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.24554133415222168, -0.3035738468170166, 0.3385908603668213, -0.37756356596946716, -0.055538225919008255, -0.03262157738208771, -1.0280053615570068, -1.6789640188217163, -1.0541431903839111, -0.754386305809021, -1.0452901124954224, -0.8726241588592529, -1.1822718381881714, -0.5019863843917847, -0.8442095518112183, -0.5759408473968506, -1.102721095085144, -0.5781592726707458] lin_vel_b=[0.03460313752293587, 3.2051466405391693e-06, 0.0071639916859567165] ang_vel_b=[-0.015308002009987831, 0.04402812197804451, -0.031147630885243416] mean_base_height=0.1137
[JOINT_STATE step=400000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4883837401866913, 0.4566730856895447, 0.21693094074726105, -0.49062228202819824, -0.36121419072151184, 0.46036049723625183, -0.983104944229126, -1.6876177787780762, -0.9846558570861816, -0.8148185014724731, -0.9512038826942444, -0.7925125956535339, -1.1581166982650757, -0.5033707022666931, -0.8800389766693115, -1.2394685745239258, -1.1273950338363647, -1.3409068584442139] lin_vel_b=[0.009279301390051842, -0.012080665677785873, 0.015941457822918892] ang_vel_b=[-0.010810104198753834, -0.004143189638853073, -0.004304844420403242] mean_base_height=0.1127
[JOINT_STATE step=450000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.48952388763427734, -0.4950766861438751, 0.23480413854122162, 0.4097837507724762, -0.4346197247505188, -0.5012428164482117, -0.9929888844490051, -1.6786013841629028, -1.0064822435379028, -0.7022645473480225, -1.0347658395767212, -0.6811227202415466, -1.2538212537765503, -0.4956343472003937, -0.7623987197875977, -1.2618427276611328, -1.2177411317825317, -1.4129453897476196] lin_vel_b=[-0.0016719733830541372, 0.002272622426971793, 0.01616971381008625] ang_vel_b=[0.03554093837738037, -0.0030597581062465906, 0.11885879933834076] mean_base_height=0.1118
[JOINT_STATE step=500000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.4830428957939148, -0.4857036769390106, 0.13637901842594147, -0.26452720165252686, -0.5264787077903748, -0.47850945591926575, -1.0023161172866821, -1.6784626245498657, -1.0027801990509033, -0.7149120569229126, -1.0773818492889404, -0.7778518199920654, -1.2419023513793945, -0.4959186017513275, -0.7477191090583801, -1.287239670753479, -1.2181438207626343, -0.3881223201751709] lin_vel_b=[-0.0024062609300017357, 0.005151377525180578, 0.020398806780576706] ang_vel_b=[0.018106086179614067, 0.04370807111263275, 0.024754369631409645] mean_base_height=0.1126
