step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.001607	-1.998764	-1.996318	0.135118	0.135503	0.135835	0.05218397583812475	2.6337448559670777e-05	0.135502889752388
240	-2.002172	-1.998813	-1.996499	0.135042	0.135496	0.135810	0.05218843519687653	2.6337448559670777e-05	0.1354960948228836
360	-2.002643	-1.998474	-1.995413	0.134978	0.135542	0.135957	0.0521621024236083	3.9506172839506166e-05	0.13554176688194275
480	-2.003019	-1.998205	-1.994357	0.134927	0.135579	0.136101	0.052135458774864675	2.6337448559670777e-05	0.1355784833431244
600	-2.002857	-1.997868	-1.993707	0.134949	0.135625	0.136190	0.0521075576543808	3.9506172839506166e-05	0.13562382757663727
720	-2.003454	-1.997507	-1.992922	0.134869	0.135674	0.136297	0.05207216423004866	2.6337448559670777e-05	0.13567376136779785
840	-2.005952	-1.997689	-1.992422	0.134532	0.135649	0.136365	0.05208792239427566	2.6337448559670777e-05	0.13564948737621307
960	-2.007409	-1.997806	-1.993061	0.134336	0.135634	0.136278	0.052098768390715124	3.9506172839506166e-05	0.13563388586044312
1080	-2.010931	-1.997741	-1.991474	0.133864	0.135644	0.136494	0.05209282096475363	3.9506172839506166e-05	0.13564349710941315
1200	-2.014032	-1.998050	-1.991040	0.133450	0.135603	0.136553	0.05211198162287474	3.9506172839506166e-05	0.13560393452644348
1320	-2.016826	-1.998093	-1.990009	0.133077	0.135598	0.136694	0.05212456174194813	3.9506172839506166e-05	0.13559754192829132
1440	-2.019910	-1.998377	-1.988708	0.132667	0.135560	0.136872	0.05214350931346416	3.9506172839506166e-05	0.13556084036827087
1560	-2.021595	-1.998146	-1.987402	0.132444	0.135593	0.137051	0.052129771932959555	3.9506172839506166e-05	0.13559289276599884
1680	-2.022337	-1.998111	-1.986751	0.132346	0.135599	0.137140	0.052118908427655694	3.9506172839506166e-05	0.1355993002653122
1800	-2.024291	-1.998307	-1.986293	0.132087	0.135573	0.137203	0.0521409697830677	3.9506172839506166e-05	0.13557377457618713
1920	-2.025894	-1.998171	-1.984228	0.131876	0.135593	0.137487	0.05212167575955391	5.925925925925925e-05	0.13559459149837494
2040	-2.025552	-1.998197	-1.983482	0.131921	0.135591	0.137589	0.052133331820368764	3.9506172839506166e-05	0.13559138774871826
2160	-2.026118	-1.998204	-1.981758	0.131846	0.135592	0.137827	0.05213182084262371	3.9506172839506166e-05	0.13559196889400482
2280	-2.026469	-1.997866	-1.981687	0.131800	0.135639	0.137836	0.05210320763289929	5.925925925925925e-05	0.13563896715641022
2400	-2.027366	-1.997343	-1.980106	0.131682	0.135712	0.138055	0.052062731608748435	5.925925925925925e-05	0.13571065664291382
2520	-2.027607	-1.997201	-1.979998	0.131650	0.135732	0.138069	0.052045590430498126	3.9506172839506166e-05	0.13573141396045685
2640	-2.028765	-1.997056	-1.979511	0.131498	0.135752	0.138137	0.052030818164348604	3.9506172839506166e-05	0.13575220108032227
2760	-2.029839	-1.996963	-1.979892	0.131357	0.135766	0.138084	0.05202751513570547	3.9506172839506166e-05	0.13576465845108032
2880	-2.031207	-1.996407	-1.979731	0.131177	0.135842	0.138106	0.051983590982854364	5.925925925925925e-05	0.1358400285243988
3000	-2.031868	-1.995810	-1.977971	0.131090	0.135924	0.138350	0.05192170571535826	3.9506172839506166e-05	0.13592350482940674
3120	-2.032201	-1.995517	-1.976840	0.131047	0.135966	0.138506	0.051896041445434096	3.9506172839506166e-05	0.13596555590629578
3240	-2.032186	-1.995192	-1.976587	0.131049	0.136011	0.138541	0.05186328142881393	3.9506172839506166e-05	0.136011004447937
3360	-2.034257	-1.995292	-1.975050	0.130778	0.136000	0.138754	0.05186719577759504	3.9506172839506166e-05	0.13600078225135803
3480	-2.036288	-1.995708	-1.974831	0.130512	0.135946	0.138785	0.05190164018422365	3.9506172839506166e-05	0.13594642281532288
3600	-2.038204	-1.996139	-1.973670	0.130262	0.135891	0.138946	0.05194537714123726	3.9506172839506166e-05	0.13589075207710266
3720	-2.041146	-1.996758	-1.974801	0.129880	0.135810	0.138789	0.05199792757630348	2.6337448559670777e-05	0.1358102709054947
3840	-2.044176	-1.997028	-1.974850	0.129487	0.135777	0.138782	0.052028072997927666	5.925925925925925e-05	0.13577686250209808
3960	-2.046181	-1.997048	-1.972285	0.129227	0.135777	0.139139	0.05203425008803606	3.9506172839506166e-05	0.13577602803707123
4080	-2.050805	-1.997260	-1.971712	0.128631	0.135754	0.139218	0.0520474387332797	3.9506172839506166e-05	0.13575394451618195
4200	-2.052798	-1.997583	-1.970601	0.128375	0.135716	0.139373	0.05207664724439383	5.925925925925925e-05	0.13571597635746002
4320	-2.058220	-1.998338	-1.969576	0.127681	0.135620	0.139516	0.052138628996908666	5.925925925925925e-05	0.13562129437923431
4440	-2.059645	-1.999096	-1.970465	0.127499	0.135521	0.139392	0.052198538556694984	3.9506172839506166e-05	0.1355230063199997
4560	-2.063347	-1.998955	-1.969259	0.127028	0.135547	0.139560	0.052202502824366094	3.9506172839506166e-05	0.13554656505584717
4680	-2.064532	-1.999120	-1.968001	0.126878	0.135530	0.139736	0.05218744389712811	5.925925925925925e-05	0.13553397357463837
4800	-2.066149	-1.999006	-1.966445	0.126673	0.135551	0.139953	0.052209876291453836	3.9506172839506166e-05	0.13554957509040833
4920	-2.067856	-1.999304	-1.964190	0.126457	0.135515	0.140269	0.05223164744675159	3.9506172839506166e-05	0.1355147659778595
5040	-2.068880	-1.999282	-1.963529	0.126327	0.135524	0.140362	0.0522327734157443	5.925925925925925e-05	0.1355237066745758
5160	-2.070332	-1.999372	-1.964894	0.126144	0.135516	0.140171	0.052237110957503316	5.925925925925925e-05	0.1355159729719162
5280	-2.073588	-1.998985	-1.961615	0.125734	0.135577	0.140631	0.052207151986658575	3.9506172839506166e-05	0.1355767548084259
5400	-2.077197	-1.999420	-1.960842	0.125281	0.135526	0.140740	0.052235927619040015	2.6337448559670777e-05	0.13552647829055786
5520	-2.080318	-1.999927	-1.961057	0.124890	0.135465	0.140710	0.052284364588558674	3.9506172839506166e-05	0.1354648768901825
5640	-2.083441	-2.000195	-1.961555	0.124501	0.135436	0.140640	0.05229805074632168	2.6337448559670777e-05	0.13543759286403656
5760	-2.086463	-2.000738	-1.961027	0.124125	0.135370	0.140714	0.05236296635121107	3.9506172839506166e-05	0.13536927103996277
5880	-2.089248	-2.000812	-1.961160	0.123780	0.135368	0.140695	0.05235640201717615	3.9506172839506166e-05	0.13536933064460754
6000	-2.091349	-2.000872	-1.960244	0.123520	0.135367	0.140824	0.05237231142818928	3.9506172839506166e-05	0.1353669911623001
6120	-2.093543	-2.000957	-1.959151	0.123250	0.135361	0.140978	0.052382581681013105	3.9506172839506166e-05	0.1353609561920166
