step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.001522	-1.998914	-1.996771	0.135129	0.135482	0.135773	0.05219948887825012	2.6337448559670777e-05	0.13548238575458527
240	-2.000443	-1.998620	-1.996456	0.135275	0.135522	0.135816	0.05217509269714356	3.9506172839506166e-05	0.13552168011665344
360	-2.000357	-1.998273	-1.995339	0.135287	0.135569	0.135968	0.05214947313070297	2.6337448559670777e-05	0.13556812703609467
480	-2.001719	-1.997801	-1.994566	0.135103	0.135633	0.136073	0.0521051274612546	2.6337448559670777e-05	0.1356324702501297
600	-2.002664	-1.997682	-1.994368	0.134975	0.135650	0.136100	0.052094350755214694	2.6337448559670777e-05	0.13564850389957428
720	-2.002514	-1.997387	-1.992962	0.134995	0.135690	0.136291	0.052056295052170756	2.6337448559670777e-05	0.13569018244743347
840	-2.000508	-1.997184	-1.993744	0.135267	0.135717	0.136185	0.052040514536201954	2.6337448559670777e-05	0.1357174515724182
960	-2.000439	-1.997083	-1.994209	0.135276	0.135731	0.136121	0.052037776447832584	3.9506172839506166e-05	0.13573011755943298
1080	-2.000954	-1.996271	-1.992030	0.135206	0.135841	0.136418	0.051966946385800836	2.6337448559670777e-05	0.13584056496620178
1200	-2.000593	-1.995682	-1.990726	0.135255	0.135921	0.136596	0.0519134134054184	3.9506172839506166e-05	0.13592036068439484
1320	-2.001155	-1.995406	-1.990875	0.135179	0.135959	0.136576	0.05188552178442478	3.9506172839506166e-05	0.1359584480524063
1440	-2.002004	-1.994870	-1.989910	0.135064	0.136032	0.136708	0.0518454922363162	3.9506172839506166e-05	0.13603033125400543
1560	-2.000309	-1.994624	-1.988684	0.135294	0.136066	0.136875	0.0518118878826499	2.6337448559670777e-05	0.13606539368629456
1680	-1.999569	-1.994050	-1.988584	0.135394	0.136144	0.136889	0.05176297761499882	3.9506172839506166e-05	0.136143296957016
1800	-1.999239	-1.993542	-1.986863	0.135438	0.136213	0.137125	0.05172263029962778	3.9506172839506166e-05	0.13621163368225098
1920	-2.000437	-1.993413	-1.985695	0.135276	0.136231	0.137285	0.051706353202462196	3.9506172839506166e-05	0.13622984290122986
2040	-2.000430	-1.993099	-1.984861	0.135277	0.136273	0.137400	0.05167930666357279	3.9506172839506166e-05	0.13627278804779053
2160	-1.999678	-1.992735	-1.983439	0.135379	0.136323	0.137595	0.05164343900978565	3.9506172839506166e-05	0.13632291555404663
2280	-1.999620	-1.992494	-1.982637	0.135387	0.136356	0.137706	0.05161888487637043	3.9506172839506166e-05	0.1363566517829895
2400	-2.000898	-1.992695	-1.982836	0.135214	0.136329	0.137678	0.05164020359516144	3.9506172839506166e-05	0.1363285630941391
2520	-2.002465	-1.992506	-1.982827	0.135002	0.136355	0.137679	0.05162714924663305	3.9506172839506166e-05	0.136353999376297
2640	-2.003841	-1.992338	-1.982611	0.134816	0.136378	0.137709	0.051605375856161116	5.925925925925925e-05	0.13637828826904297
2760	-2.004148	-1.991970	-1.981352	0.134775	0.136429	0.137883	0.05157378148287535	3.9506172839506166e-05	0.13642902672290802
2880	-2.005738	-1.991998	-1.980900	0.134561	0.136425	0.137945	0.05157515201717615	5.925925925925925e-05	0.13642556965351105
3000	-2.007721	-1.992239	-1.980785	0.134294	0.136393	0.137961	0.051595999859273434	3.9506172839506166e-05	0.13639278709888458
3120	-2.009825	-1.992066	-1.980314	0.134012	0.136417	0.138026	0.051579416170716284	3.9506172839506166e-05	0.13641749322414398
3240	-2.011345	-1.991831	-1.980675	0.133809	0.136450	0.137976	0.051559459790587424	5.925925925925925e-05	0.13645002245903015
3360	-2.011359	-1.992009	-1.982101	0.133807	0.136426	0.137779	0.05157878361642361	3.9506172839506166e-05	0.1364252120256424
3480	-2.013453	-1.992052	-1.980818	0.133527	0.136421	0.137956	0.05157604366540909	3.9506172839506166e-05	0.13642174005508423
3600	-2.014225	-1.991641	-1.978609	0.133424	0.136478	0.138261	0.05154471416026354	3.9506172839506166e-05	0.13647815585136414
3720	-2.014927	-1.991750	-1.978074	0.133330	0.136464	0.138335	0.0515490273013711	3.9506172839506166e-05	0.13646437227725983
3840	-2.015238	-1.991740	-1.979009	0.133289	0.136466	0.138206	0.05154930464923382	3.9506172839506166e-05	0.13646674156188965
3960	-2.017663	-1.991671	-1.979042	0.132966	0.136477	0.138202	0.05154417268931866	3.9506172839506166e-05	0.13647717237472534
4080	-2.020336	-1.991828	-1.977004	0.132611	0.136458	0.138483	0.051557992957532404	3.9506172839506166e-05	0.1364578902721405
4200	-2.020765	-1.991824	-1.975578	0.132554	0.136460	0.138681	0.051561340875923636	3.9506172839506166e-05	0.1364595592021942
4320	-2.022330	-1.991942	-1.974820	0.132347	0.136445	0.138786	0.05156613625586033	3.9506172839506166e-05	0.1364460289478302
4440	-2.025467	-1.992332	-1.973656	0.131932	0.136395	0.138948	0.051604260317981245	3.9506172839506166e-05	0.1363949030637741
4560	-2.026696	-1.992413	-1.973490	0.131770	0.136386	0.138971	0.051612808369100094	5.925925925925925e-05	0.13638533651828766
4680	-2.027860	-1.992168	-1.972375	0.131617	0.136421	0.139126	0.0515893142670393	3.9506172839506166e-05	0.13642095029354095
4800	-2.029885	-1.992238	-1.972332	0.131351	0.136414	0.139132	0.051599251292645934	5.925925925925925e-05	0.13641348481178284
4920	-2.031834	-1.992390	-1.971817	0.131095	0.136396	0.139204	0.051608473807573316	3.9506172839506166e-05	0.13639582693576813
5040	-2.030018	-1.992149	-1.967768	0.131333	0.136431	0.139769	0.051590530388057235	3.9506172839506166e-05	0.13643088936805725
5160	-2.030832	-1.992365	-1.967783	0.131226	0.136404	0.139766	0.05160325951874256	2.6337448559670777e-05	0.13640399277210236
5280	-2.031670	-1.992571	-1.967508	0.131116	0.136377	0.139805	0.05162627287209034	3.9506172839506166e-05	0.13637675344944
5400	-2.032063	-1.992618	-1.968108	0.131065	0.136372	0.139721	0.0516345901414752	3.9506172839506166e-05	0.13637147843837738
5520	-2.032967	-1.992709	-1.967239	0.130946	0.136362	0.139842	0.05163623876869679	5.925925925925925e-05	0.13636206090450287
5640	-2.034873	-1.992953	-1.967324	0.130697	0.136331	0.139831	0.05165761653333902	3.9506172839506166e-05	0.13633191585540771
5760	-2.035682	-1.992976	-1.966250	0.130591	0.136331	0.139981	0.051665176078677176	5.925925925925925e-05	0.13633094727993011
5880	-2.037082	-1.993065	-1.965872	0.130409	0.136322	0.140034	0.051669932529330255	3.9506172839506166e-05	0.1363220065832138
6000	-2.037853	-1.993074	-1.965146	0.130308	0.136322	0.140135	0.05167295392602682	3.9506172839506166e-05	0.13632211089134216
6120	-2.039681	-1.993240	-1.964997	0.130070	0.136301	0.140156	0.05168771054595709	3.9506172839506166e-05	0.1363014429807663
6240	-2.040750	-1.993055	-1.964170	0.129931	0.136329	0.140272	0.05167044755071402	3.9506172839506166e-05	0.13632962107658386
6360	-2.042130	-1.993270	-1.964801	0.129752	0.136303	0.140184	0.0516878692433238	3.9506172839506166e-05	0.1363029032945633
6480	-2.042349	-1.993083	-1.964431	0.129724	0.136331	0.140236	0.05167525261640549	3.9506172839506166e-05	0.13633042573928833
6600	-2.043306	-1.992896	-1.964748	0.129600	0.136358	0.140191	0.05165983978658915	2.6337448559670777e-05	0.13635757565498352
6720	-2.043654	-1.993006	-1.965095	0.129554	0.136345	0.140143	0.051663325913250444	3.9506172839506166e-05	0.13634486496448517
6840	-2.044142	-1.992982	-1.965530	0.129491	0.136349	0.140082	0.0516648018732667	2.6337448559670777e-05	0.1363489329814911
6960	-2.043782	-1.992823	-1.964273	0.129538	0.136371	0.140258	0.0516487555578351	3.9506172839506166e-05	0.13637129962444305
7080	-2.044363	-1.992864	-1.963740	0.129463	0.136367	0.140333	0.05165595542639494	3.9506172839506166e-05	0.13636630773544312
7200	-2.045167	-1.992646	-1.963794	0.129359	0.136398	0.140325	0.051633473858237265	3.9506172839506166e-05	0.136397585272789
7320	-2.045728	-1.992713	-1.963232	0.129286	0.136391	0.140404	0.05164552666246891	5.925925925925925e-05	0.13639003038406372
7440	-2.045993	-1.992281	-1.962126	0.129252	0.136454	0.140559	0.05160003174096346	5.925925925925925e-05	0.13645409047603607
7560	-2.047203	-1.992109	-1.961288	0.129096	0.136479	0.140677	0.051588413678109644	3.9506172839506166e-05	0.1364782154560089
7680	-2.048059	-1.991553	-1.960188	0.128985	0.136557	0.140832	0.051542543806135654	5.925925925925925e-05	0.1365554928779602
7800	-2.049913	-1.991253	-1.961069	0.128746	0.136600	0.140708	0.05150820482522249	5.925925925925925e-05	0.13659970462322235
7920	-2.051441	-1.991263	-1.961030	0.128549	0.136603	0.140713	0.05151230562478304	5.925925925925925e-05	0.13660188019275665
8040	-2.051960	-1.991023	-1.959912	0.128483	0.136638	0.140871	0.051485825330019	5.925925925925925e-05	0.13663874566555023
