[JOINT_STATE step=0] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.01808258332312107, -0.05522627755999565, 0.09238133579492569, -0.07349704951047897, 0.13799946010112762, 0.08676306903362274, -1.1870344877243042, -1.2940640449523926, -1.1189091205596924, -1.1117949485778809, -1.301326036453247, -1.236336350440979, -0.9489919543266296, -0.9582145810127258, -1.0688769817352295, -1.0134663581848145, -1.031126856803894, -0.8208362460136414] lin_vel_b=[0.0, 0.0, 0.0] ang_vel_b=[0.0, 0.0, 0.0] mean_base_height=0.1705
[JOINT_STATE step=50000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.04361041635274887, 0.4505850076675415, 0.0916709303855896, -0.14777320623397827, -0.4213760495185852, -0.17659607529640198, -0.9392713904380798, -0.9742217063903809, -1.361429214477539, -0.7932949066162109, -0.9331969022750854, -1.0380171537399292, -1.1179859638214111, -0.8383156061172485, -1.4923821687698364, -1.158380389213562, -1.0618526935577393, -1.0571720600128174] lin_vel_b=[0.009609822183847427, -0.005521866958588362, 0.01666349172592163] ang_vel_b=[0.026884321123361588, 0.059594281017780304, 0.04669957607984543] mean_base_height=0.1147
[JOINT_STATE step=100000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[0.19938331842422485, 0.1950494796037674, 0.3149753212928772, 0.4775151014328003, -0.24385663866996765, 0.047276441007852554, -0.9584060311317444, -0.8185726404190063, -1.3851704597473145, -0.7724276781082153, -0.9482583403587341, -0.9587619304656982, -1.2217382192611694, -0.4482024013996124, -1.3426896333694458, -1.0617564916610718, -1.1532835960388184, -0.7712844610214233] lin_vel_b=[0.07318371534347534, -0.03236373886466026, 0.029303614050149918] ang_vel_b=[0.0639844685792923, 0.04107692837715149, -0.07025795429944992] mean_base_height=0.1131
[JOINT_STATE step=150000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.0882420688867569, 0.21575511991977692, 0.28943005204200745, 0.2670202851295471, 0.21451546251773834, 0.1816730946302414, -1.2634049654006958, -1.160541296005249, -1.3574031591415405, -1.0760774612426758, -1.025853157043457, -1.044776439666748, -1.092466950416565, -1.267940878868103, -1.4066922664642334, -1.2645487785339355, -1.0480213165283203, -1.0438331365585327] lin_vel_b=[0.06648534536361694, 0.021680310368537903, 0.037879619747400284] ang_vel_b=[-0.03585454076528549, -0.07420229911804199, -0.395044207572937] mean_base_height=0.1121
[JOINT_STATE step=200000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.29663053154945374, 0.2307107150554657, 0.3474542498588562, 0.3405781090259552, 0.3748951852321625, 0.2822456657886505, -1.1654301881790161, -1.1380664110183716, -1.2872334718704224, -0.9979162216186523, -0.987603485584259, -1.0434470176696777, -1.0308667421340942, -1.1600358486175537, -1.389163851737976, -1.2368525266647339, -1.044009804725647, -1.0534265041351318] lin_vel_b=[0.07659365236759186, 0.030203284695744514, 0.02493223361670971] ang_vel_b=[-0.01875048130750656, -0.09440232813358307, -0.4253994822502136] mean_base_height=0.1131
[JOINT_STATE step=250000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.4013718366622925, 0.42125824093818665, -0.0017452668398618698, 0.1791304349899292, 0.3695104420185089, -0.033802371472120285, -0.917739987373352, -1.0958603620529175, -1.2877155542373657, -0.9189946055412292, -0.9571904540061951, -1.0255601406097412, -0.971105694770813, -1.0634956359863281, -1.3586026430130005, -1.195387601852417, -0.9501526951789856, -0.8608141541481018] lin_vel_b=[0.06154702231287956, -0.02682965248823166, 0.01911206543445587] ang_vel_b=[-0.049354612827301025, -0.01930423080921173, -0.034821052104234695] mean_base_height=0.1121
[JOINT_STATE step=300000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.04857771471142769, -0.324370414018631, -0.13465161621570587, 0.5137456655502319, -0.2974587082862854, 0.09381285309791565, -0.8533918261528015, -0.8766211271286011, -0.9612411260604858, -0.9132108688354492, -1.0319994688034058, -1.0870522260665894, -1.0909432172775269, -1.0614113807678223, -1.0744056701660156, -0.9744729399681091, -1.0314797163009644, -1.1516047716140747] lin_vel_b=[0.06608795374631882, -0.030126813799142838, 0.014776156283915043] ang_vel_b=[-0.03788812458515167, 0.05231155455112457, -0.005226531997323036] mean_base_height=0.1151
[JOINT_STATE step=350000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.49513891339302063, -0.10521871596574783, -0.28269821405410767, 0.39421722292900085, 0.03281959518790245, 0.15603263676166534, -0.9013718962669373, -0.8707448244094849, -1.0626810789108276, -1.2907850742340088, -1.1148983240127563, -1.051825761795044, -1.1159892082214355, -0.8399210572242737, -1.2274318933486938, -0.9598075747489929, -1.2877639532089233, -0.9326103329658508] lin_vel_b=[0.1214011162519455, 0.013606458902359009, 0.03516554459929466] ang_vel_b=[0.009576931595802307, 0.11003848165273666, 0.10720742493867874] mean_base_height=0.1134
[JOINT_STATE step=400000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.4975666403770447, -0.29466453194618225, -0.16023139655590057, 0.413868248462677, -0.060721054673194885, 0.31728318333625793, -0.8825298547744751, -0.8730207681655884, -1.0018585920333862, -1.193008542060852, -1.080396294593811, -1.039677381515503, -1.227226734161377, -0.8833139538764954, -1.157005786895752, -0.8721009492874146, -1.2313919067382812, -0.9955307841300964] lin_vel_b=[0.12551280856132507, 0.035967979580163956, 0.020521342754364014] ang_vel_b=[0.006251795683056116, 0.004878070205450058, 0.054971128702163696] mean_base_height=0.1135
[JOINT_STATE step=450000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.47443145513534546, 0.04830190911889076, -0.4282073974609375, 0.2641102075576782, 0.4035884439945221, -0.02589430660009384, -1.1104698181152344, -1.0974594354629517, -1.3506240844726562, -0.9758430123329163, -1.1509287357330322, -1.1281321048736572, -1.0838288068771362, -1.1133801937103271, -1.4118520021438599, -1.2238932847976685, -1.233939290046692, -1.0212857723236084] lin_vel_b=[0.10878659039735794, -0.02318885177373886, 0.009026087820529938] ang_vel_b=[-0.0693604126572609, 0.016914300620555878, -0.06019573286175728] mean_base_height=0.1131
[JOINT_STATE step=500000] names=['j_c1_lf', 'j_c1_lm', 'j_c1_lr', 'j_c1_rf', 'j_c1_rm', 'j_c1_rr', 'j_thigh_lf', 'j_thigh_lm', 'j_thigh_lr', 'j_thigh_rf', 'j_thigh_rm', 'j_thigh_rr', 'j_tibia_lf', 'j_tibia_lm', 'j_tibia_lr', 'j_tibia_rf', 'j_tibia_rm', 'j_tibia_rr'] pos=[-0.4955068528652191, -0.0984552875161171, -0.3152271509170532, 0.29900071024894714, 0.20416192710399628, 0.20471347868442535, -0.9445570707321167, -0.9134579300880432, -1.148521900177002, -1.3512300252914429, -1.1365749835968018, -1.03880774974823, -1.1293561458587646, -0.8488911986351013, -1.2902123928070068, -0.8932117223739624, -1.2318576574325562, -0.8455458283424377] lin_vel_b=[0.11665894836187363, 0.008802779018878937, 0.037176940590143204] ang_vel_b=[-0.019210197031497955, 0.05541936308145523, 0.1606239378452301] mean_base_height=0.1127
