step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.001581	-1.998750	-1.996554	0.135121	0.135505	0.135802	0.052188682556152347	2.6337448559670777e-05	0.13550399243831635
240	-2.002029	-1.998045	-1.994827	0.135061	0.135600	0.136037	0.052133180946111676	2.6337448559670777e-05	0.13559862971305847
360	-2.002971	-1.997591	-1.993783	0.134934	0.135662	0.136179	0.0520859545096755	2.6337448559670777e-05	0.13566094636917114
480	-2.001793	-1.996878	-1.993501	0.135093	0.135759	0.136218	0.05202414710074663	2.6337448559670777e-05	0.1357574313879013
600	-2.002545	-1.996544	-1.992797	0.134991	0.135804	0.136314	0.05199613571166992	2.6337448559670777e-05	0.13580253720283508
720	-2.002548	-1.996339	-1.992767	0.134991	0.135832	0.136318	0.051970836333930494	2.6337448559670777e-05	0.13583165407180786
840	-2.001784	-1.995686	-1.992381	0.135094	0.135921	0.136370	0.05191089492291212	2.6337448559670777e-05	0.13592058420181274
960	-2.001974	-1.995331	-1.991575	0.135068	0.135969	0.136480	0.051877560839056966	3.9506172839506166e-05	0.13596908748149872
1080	-2.002687	-1.994779	-1.989734	0.134972	0.136045	0.136732	0.051827860064804554	3.9506172839506166e-05	0.13604429364204407
1200	-2.001865	-1.994131	-1.988388	0.135083	0.136133	0.136916	0.05177348330616951	2.6337448559670777e-05	0.13613203167915344
1320	-2.001344	-1.993396	-1.987581	0.135153	0.136233	0.137026	0.05171017330139875	3.9506172839506166e-05	0.13623154163360596
1440	-2.001222	-1.992683	-1.985998	0.135170	0.136330	0.137244	0.05164156556129455	3.9506172839506166e-05	0.13632959127426147
1560	-2.002141	-1.992271	-1.985529	0.135046	0.136387	0.137308	0.051598782651126385	3.9506172839506166e-05	0.1363866925239563
1680	-2.001686	-1.991977	-1.983747	0.135107	0.136427	0.137553	0.05157561507076025	3.9506172839506166e-05	0.1364266276359558
1800	-2.001764	-1.991507	-1.983623	0.135097	0.136491	0.137570	0.0515312721952796	3.9506172839506166e-05	0.13649097084999084
1920	-2.000885	-1.991232	-1.983319	0.135216	0.136528	0.137612	0.051505669765174386	3.9506172839506166e-05	0.13652843236923218
2040	-2.000004	-1.990540	-1.982160	0.135335	0.136623	0.137771	0.05144653208553791	3.9506172839506166e-05	0.13662292063236237
2160	-2.001745	-1.990434	-1.982564	0.135099	0.136638	0.137716	0.05143213905394077	3.9506172839506166e-05	0.1366385668516159
2280	-2.002789	-1.990598	-1.982585	0.134958	0.136616	0.137713	0.051442685537040234	3.9506172839506166e-05	0.13661733269691467
2400	-2.002747	-1.990777	-1.982135	0.134964	0.136592	0.137775	0.05146618038415909	3.9506172839506166e-05	0.1365918666124344
2520	-2.003334	-1.990671	-1.982175	0.134885	0.136606	0.137769	0.051455629989504814	3.9506172839506166e-05	0.13660645484924316
2640	-2.003942	-1.990337	-1.981754	0.134803	0.136653	0.137827	0.051428740844130516	3.9506172839506166e-05	0.13665220141410828
2760	-2.005398	-1.989981	-1.980305	0.134607	0.136702	0.138027	0.05139923430979252	3.9506172839506166e-05	0.13670137524604797
2880	-2.007560	-1.990097	-1.980377	0.134316	0.136687	0.138017	0.05140325017273426	5.925925925925925e-05	0.13668639957904816
3000	-2.007330	-1.990429	-1.980751	0.134347	0.136642	0.137966	0.05143482182174921	3.9506172839506166e-05	0.13664117455482483
3120	-2.008033	-1.990476	-1.979380	0.134252	0.136636	0.138155	0.05143524296581745	3.9506172839506166e-05	0.13663597404956818
3240	-2.010542	-1.990604	-1.979744	0.133916	0.136619	0.138105	0.051441822573542594	3.9506172839506166e-05	0.13662023842334747
3360	-2.009113	-1.990612	-1.979037	0.134108	0.136618	0.138202	0.051448067836463454	5.925925925925925e-05	0.13661834597587585
3480	-2.010597	-1.990801	-1.978188	0.133909	0.136594	0.138320	0.05146605726331473	3.9506172839506166e-05	0.13659361004829407
3600	-2.010645	-1.990474	-1.977318	0.133902	0.136639	0.138440	0.05143686477094889	5.925925925925925e-05	0.13663987815380096
3720	-2.012644	-1.990725	-1.977999	0.133635	0.136606	0.138346	0.05145929530262947	3.9506172839506166e-05	0.13660645484924316
3840	-2.014993	-1.990553	-1.976112	0.133321	0.136631	0.138607	0.051447669975459576	5.925925925925925e-05	0.1366308033466339
3960	-2.016645	-1.990515	-1.974846	0.133101	0.136639	0.138783	0.05144290141761303	3.9506172839506166e-05	0.13663838803768158
4080	-2.018267	-1.990722	-1.974262	0.132886	0.136612	0.138864	0.05145436339080334	5.925925925925925e-05	0.13661296665668488
4200	-2.019989	-1.991049	-1.972948	0.132657	0.136569	0.139046	0.051488164626061914	3.9506172839506166e-05	0.13656872510910034
4320	-2.022742	-1.991088	-1.973643	0.132292	0.136565	0.138950	0.05149219296872616	3.9506172839506166e-05	0.1365654170513153
4440	-2.025175	-1.991525	-1.973206	0.131971	0.136507	0.139011	0.05152974519878626	3.9506172839506166e-05	0.13650746643543243
4560	-2.028218	-1.991681	-1.972599	0.131570	0.136488	0.139095	0.051545051857829094	3.9506172839506166e-05	0.13648876547813416
4680	-2.029372	-1.991750	-1.971856	0.131418	0.136480	0.139198	0.051555484533309937	3.9506172839506166e-05	0.13647998869419098
4800	-2.030522	-1.991697	-1.970490	0.131267	0.136489	0.139389	0.051543712988495825	2.6337448559670777e-05	0.13648995757102966
4920	-2.031423	-1.991765	-1.969539	0.131149	0.136482	0.139521	0.051556678116321565	3.9506172839506166e-05	0.13648143410682678
5040	-2.034523	-1.991943	-1.968525	0.130743	0.136459	0.139663	0.05156889222562313	5.925925925925925e-05	0.1364593356847763
5160	-2.035953	-1.991880	-1.968011	0.130556	0.136470	0.139734	0.051558625511825086	3.9506172839506166e-05	0.13647110760211945
5280	-2.038207	-1.991984	-1.967183	0.130262	0.136459	0.139850	0.05157221630215645	3.9506172839506166e-05	0.1364586055278778
5400	-2.040913	-1.991951	-1.966084	0.129910	0.136467	0.140004	0.051578552834689616	3.9506172839506166e-05	0.13646544516086578
5520	-2.041836	-1.991656	-1.965281	0.129790	0.136509	0.140116	0.05154726281762123	3.9506172839506166e-05	0.13650812208652496
5640	-2.042572	-1.991731	-1.965500	0.129695	0.136500	0.140086	0.051550940982997416	3.9506172839506166e-05	0.13650041818618774
5760	-2.045159	-1.991879	-1.966312	0.129360	0.136482	0.139972	0.05156158059835434	5.925925925925925e-05	0.13648274540901184
5880	-2.046818	-1.991614	-1.964270	0.129145	0.136521	0.140258	0.051545206643641	3.9506172839506166e-05	0.13652051985263824
6000	-2.046719	-1.991359	-1.963289	0.129158	0.136558	0.140396	0.051520668901503086	3.9506172839506166e-05	0.13655704259872437
6120	-2.048795	-1.991380	-1.963838	0.128890	0.136558	0.140319	0.05151918772608042	2.6337448559670777e-05	0.13655789196491241
6240	-2.050653	-1.991425	-1.964232	0.128651	0.136554	0.140264	0.051523107662796976	2.6337448559670777e-05	0.1365535855293274
6360	-2.051624	-1.991348	-1.964345	0.128526	0.136566	0.140248	0.05151788238435984	5.925925925925925e-05	0.13656513392925262
6480	-2.052263	-1.991430	-1.965024	0.128444	0.136556	0.140152	0.051525870338082314	3.9506172839506166e-05	0.1365552544593811
6600	-2.052338	-1.990882	-1.964173	0.128434	0.136633	0.140272	0.051478870771825315	3.9506172839506166e-05	0.13663209974765778
6720	-2.052220	-1.990795	-1.964060	0.128449	0.136646	0.140288	0.05147075392305851	5.925925925925925e-05	0.1366451233625412
6840	-2.054569	-1.991201	-1.963520	0.128148	0.136594	0.140363	0.051495422050356864	5.925925925925925e-05	0.1365952342748642
6960	-2.055237	-1.991180	-1.962997	0.128062	0.136599	0.140437	0.05150190517306328	5.925925925925925e-05	0.1365984082221985
7080	-2.057062	-1.991007	-1.961908	0.127829	0.136626	0.140590	0.051490459218621255	2.6337448559670777e-05	0.136625275015831
7200	-2.058377	-1.990594	-1.961008	0.127661	0.136686	0.140716	0.05145056303590536	5.925925925925925e-05	0.1366850882768631
7320	-2.058296	-1.990498	-1.961442	0.127671	0.136699	0.140655	0.05144410450011492	3.9506172839506166e-05	0.1366986781358719
7440	-2.059612	-1.990386	-1.961129	0.127503	0.136716	0.140699	0.051435083523392676	3.9506172839506166e-05	0.13671499490737915
7560	-2.060292	-1.989822	-1.961452	0.127417	0.136796	0.140654	0.051377557776868345	5.925925925925925e-05	0.13679616153240204
7680	-2.061740	-1.989564	-1.959370	0.127232	0.136835	0.140947	0.05135541707277298	5.925925925925925e-05	0.13683505356311798
7800	-2.062055	-1.989587	-1.959236	0.127192	0.136834	0.140966	0.05135178603231907	5.925925925925925e-05	0.13683445751667023
7920	-2.063029	-1.989730	-1.958056	0.127068	0.136816	0.141132	0.05137461703270674	5.925925925925925e-05	0.13681566715240479
8040	-2.063842	-1.989743	-1.957983	0.126965	0.136818	0.141143	0.051367088221013546	5.925925925925925e-05	0.13681887090206146
8160	-2.065749	-1.989719	-1.956989	0.126723	0.136826	0.141283	0.051371927931904794	3.9506172839506166e-05	0.13682538270950317
8280	-2.066808	-1.989642	-1.956514	0.126589	0.136838	0.141350	0.05136279985308647	5.925925925925925e-05	0.13683828711509705
8400	-2.069150	-1.989450	-1.955229	0.126293	0.136869	0.141532	0.05134733021259308	5.925925925925925e-05	0.13686877489089966
8520	-2.071259	-1.989137	-1.953006	0.126027	0.136915	0.141847	0.05131670497357845	3.9506172839506166e-05	0.13691487908363342
8640	-2.072708	-1.988902	-1.950367	0.125845	0.136952	0.142222	0.051293017156422135	5.925925925925925e-05	0.13695193827152252
8760	-2.073240	-1.989022	-1.949718	0.125778	0.136938	0.142314	0.05131081882864237	5.925925925925925e-05	0.13693749904632568
8880	-2.076750	-1.989230	-1.948829	0.125337	0.136915	0.142441	0.05132023487240076	5.925925925925925e-05	0.13691549003124237
9000	-2.078391	-1.989377	-1.949554	0.125131	0.136899	0.142338	0.05133876353502274	5.925925925925925e-05	0.13689860701560974
9120	-2.079256	-1.989269	-1.948195	0.125023	0.136920	0.142531	0.051326486840844156	5.925925925925925e-05	0.13692036271095276
9240	-2.082424	-1.989351	-1.947802	0.124628	0.136915	0.142587	0.05133203938603401	5.925925925925925e-05	0.1369151622056961
9360	-2.085064	-1.989720	-1.946946	0.124299	0.136872	0.142709	0.051369732804596425	5.925925925925925e-05	0.1368713229894638
9480	-2.085777	-1.990322	-1.945446	0.124211	0.136792	0.142924	0.0514194592833519	3.9506172839506166e-05	0.1367933601140976
9600	-2.088525	-1.990449	-1.944585	0.123870	0.136780	0.143047	0.05143444240093231	3.9506172839506166e-05	0.1367805153131485
9720	-2.090308	-1.990444	-1.944407	0.123649	0.136784	0.143072	0.051438565365970135	5.925925925925925e-05	0.13678355515003204
9840	-2.091331	-1.990624	-1.943857	0.123523	0.136764	0.143151	0.05144398026168347	3.9506172839506166e-05	0.1367644965648651
9960	-2.094416	-1.990867	-1.943651	0.123142	0.136737	0.143180	0.05147213656455278	3.9506172839506166e-05	0.13673678040504456
10080	-2.095625	-1.991272	-1.941775	0.122993	0.136687	0.143449	0.05150655098259449	3.9506172839506166e-05	0.13668733835220337
10200	-2.097234	-1.991578	-1.942263	0.122796	0.136650	0.143379	0.05153020173311233	5.925925925925925e-05	0.1366511881351471
10320	-2.098500	-1.991782	-1.940202	0.122640	0.136626	0.143675	0.051561124995350836	5.925925925925925e-05	0.13662511110305786
10440	-2.099655	-1.991616	-1.937695	0.122499	0.136655	0.144036	0.051543135195970535	2.6337448559670777e-05	0.13665443658828735
10560	-2.099989	-1.991504	-1.936220	0.122458	0.136677	0.144248	0.05152832195162773	5.925925925925925e-05	0.1366768628358841
10680	-2.101386	-1.991771	-1.934296	0.122287	0.136645	0.144526	0.05155331939458847	3.9506172839506166e-05	0.13664503395557404
10800	-2.103357	-1.991782	-1.932350	0.122046	0.136651	0.144807	0.05155699048191309	5.925925925925925e-05	0.13665105402469635
10920	-2.105077	-1.992103	-1.933692	0.121836	0.136614	0.144613	0.05158099997788668	3.9506172839506166e-05	0.13661415874958038
11040	-2.105996	-1.992154	-1.933994	0.121724	0.136611	0.144570	0.051583250798285005	5.925925925925925e-05	0.1366117298603058
11160	-2.106888	-1.992231	-1.934271	0.121616	0.136608	0.144530	0.05159643404185772	3.9506172839506166e-05	0.13660791516304016
11280	-2.107393	-1.992196	-1.933021	0.121555	0.136618	0.144710	0.05159421227872372	3.9506172839506166e-05	0.1366182118654251
11400	-2.107186	-1.992511	-1.932414	0.121580	0.136578	0.144798	0.05161701012402773	3.9506172839506166e-05	0.13657835125923157
11520	-2.106316	-1.992563	-1.932521	0.121685	0.136575	0.144783	0.05162578113377094	3.9506172839506166e-05	0.13657447695732117
11640	-2.106403	-1.992606	-1.932080	0.121675	0.136573	0.144847	0.051635084114968775	3.9506172839506166e-05	0.13657206296920776
11760	-2.107208	-1.992319	-1.931526	0.121577	0.136617	0.144927	0.05161290932446718	5.925925925925925e-05	0.13661515712738037
11880	-2.108582	-1.992339	-1.927890	0.121410	0.136622	0.145455	0.05160394795238972	5.925925925925925e-05	0.13662192225456238
12000	-2.109499	-1.992565	-1.928965	0.121299	0.136596	0.145298	0.05162380915135145	5.925925925925925e-05	0.1365969181060791
12120	-2.110781	-1.992785	-1.928586	0.121143	0.136571	0.145354	0.05164385586977005	5.925925925925925e-05	0.13657161593437195
12240	-2.110774	-1.993090	-1.928289	0.121144	0.136534	0.145397	0.051671327278018	5.925925925925925e-05	0.1365344226360321
12360	-2.112877	-1.993557	-1.925966	0.120890	0.136479	0.145735	0.051715153828263284	3.9506172839506166e-05	0.1364787220954895
12480	-2.115199	-1.993710	-1.924817	0.120609	0.136467	0.145902	0.05172588508576155	3.9506172839506166e-05	0.1364670991897583
12600	-2.116259	-1.994013	-1.925474	0.120482	0.136430	0.145807	0.051756083779036996	5.925925925925925e-05	0.13642998039722443
12720	-2.117304	-1.994243	-1.925064	0.120356	0.136405	0.145866	0.05177540127187967	3.9506172839506166e-05	0.13640499114990234
12840	-2.121902	-1.994398	-1.923265	0.119803	0.136393	0.146129	0.051787751354277135	5.925925925925925e-05	0.13639381527900696
12960	-2.124145	-1.994394	-1.920952	0.119535	0.136402	0.146468	0.051787237636744976	5.925925925925925e-05	0.1364021897315979
13080	-2.125941	-1.994576	-1.921395	0.119321	0.136384	0.146403	0.05180435460060835	5.925925925925925e-05	0.1363840103149414
13200	-2.127695	-1.994946	-1.921442	0.119112	0.136340	0.146396	0.05183989852666855	3.9506172839506166e-05	0.13633930683135986
13320	-2.130121	-1.995212	-1.920289	0.118823	0.136312	0.146565	0.05186212006956339	5.925925925925925e-05	0.13631218671798706
13440	-2.131254	-1.995092	-1.917922	0.118688	0.136331	0.146912	0.05185387469828129	5.925925925925925e-05	0.1363312304019928
13560	-2.133977	-1.995628	-1.917807	0.118366	0.136268	0.146929	0.05189558062702417	2.6337448559670777e-05	0.13626807928085327
13680	-2.135177	-1.995769	-1.917823	0.118224	0.136255	0.146926	0.05191414896398783	3.9506172839506166e-05	0.13625477254390717
13800	-2.135732	-1.996071	-1.917512	0.118158	0.136220	0.146972	0.05193814728409052	3.9506172839506166e-05	0.1362208127975464
13920	-2.138208	-1.996341	-1.915539	0.117866	0.136191	0.147262	0.05196784492582083	3.9506172839506166e-05	0.1361905336380005
14040	-2.140725	-1.996697	-1.913447	0.117570	0.136150	0.147571	0.051984078250825405	5.925925925925925e-05	0.1361515074968338
14160	-2.141209	-1.997094	-1.911987	0.117513	0.136104	0.147786	0.05203084331005812	5.925925925925925e-05	0.13610410690307617
14280	-2.144040	-1.997306	-1.911351	0.117181	0.136085	0.147881	0.052055983990430835	5.925925925925925e-05	0.1360843926668167
14400	-2.144860	-1.997103	-1.909647	0.117084	0.136120	0.148133	0.05203000884503126	3.9506172839506166e-05	0.13612039387226105
14520	-2.146585	-1.997471	-1.907607	0.116883	0.136076	0.148435	0.05206969436258078	3.9506172839506166e-05	0.1360759437084198
14640	-2.147962	-1.997439	-1.906255	0.116722	0.136085	0.148636	0.052070500515401366	3.9506172839506166e-05	0.136083722114563
14760	-2.148825	-1.997738	-1.905788	0.116621	0.136051	0.148705	0.052087861113250256	3.9506172839506166e-05	0.13605166971683502
14880	-2.150987	-1.997808	-1.905869	0.116369	0.136051	0.148693	0.05209842659533024	5.925925925925925e-05	0.13605038821697235
15000	-2.153360	-1.997942	-1.904354	0.116093	0.136038	0.148919	0.052109943330287935	3.9506172839506166e-05	0.13603807985782623
15120	-2.156293	-1.998551	-1.902243	0.115753	0.135968	0.149234	0.05215348936617374	5.925925925925925e-05	0.1359701156616211
15240	-2.158216	-1.998987	-1.901497	0.115531	0.135915	0.149345	0.052202791534364225	5.925925925925925e-05	0.1359148919582367
15360	-2.159066	-1.998970	-1.900738	0.115433	0.135924	0.149458	0.05220467764884233	5.925925925925925e-05	0.13592398166656494
15480	-2.159831	-1.999314	-1.900165	0.115345	0.135885	0.149544	0.05223681125789881	5.925925925925925e-05	0.13588398694992065
15600	-2.160424	-1.999195	-1.901500	0.115276	0.135905	0.149344	0.05222666747868061	3.9506172839506166e-05	0.13590432703495026
15720	-2.162192	-1.999208	-1.900064	0.115073	0.135909	0.149559	0.05222541578114033	5.925925925925925e-05	0.13590890169143677
15840	-2.163534	-1.999484	-1.898720	0.114918	0.135880	0.149760	0.05224448535591364	5.925925925925925e-05	0.13588115572929382
15960	-2.164205	-1.999481	-1.898491	0.114841	0.135886	0.149795	0.052254154719412325	3.9506172839506166e-05	0.13588553667068481
16080	-2.166473	-2.000165	-1.897993	0.114581	0.135803	0.149869	0.05230026189237833	5.925925925925925e-05	0.1358049511909485
16200	-2.168831	-2.000496	-1.897998	0.114311	0.135767	0.149868	0.0523424319922924	3.9506172839506166e-05	0.13576658070087433
16320	-2.168745	-2.000214	-1.895482	0.114321	0.135809	0.150246	0.05231548491865397	5.925925925925925e-05	0.13580863177776337
16440	-2.168820	-1.999560	-1.894367	0.114312	0.135907	0.150414	0.052261825650930405	5.925925925925925e-05	0.1359061747789383
16560	-2.169515	-1.999456	-1.894058	0.114233	0.135925	0.150460	0.05224797204136848	3.9506172839506166e-05	0.13592484593391418
16680	-2.168291	-1.999280	-1.893660	0.114373	0.135953	0.150520	0.05223042350262404	3.9506172839506166e-05	0.1359531134366989
16800	-2.170163	-1.999005	-1.892655	0.114159	0.135995	0.150671	0.05221168920397758	5.925925925925925e-05	0.135994553565979
16920	-2.171255	-1.998573	-1.891729	0.114034	0.136060	0.150811	0.05216929446905851	5.925925925925925e-05	0.13605931401252747
