step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-1.999594	-1.997430	-1.995493	0.135390	0.135684	0.135947	0.05208478327840567	2.6337448559670777e-05	0.13568097352981567
240	-1.999201	-1.996420	-1.994400	0.135443	0.135821	0.136095	0.05198064688593149	2.6337448559670777e-05	0.13581997156143188
360	-1.999872	-1.995953	-1.992992	0.135353	0.135884	0.136287	0.05193550977855921	2.6337448559670777e-05	0.13588377833366394
480	-2.001190	-1.995615	-1.992144	0.135174	0.135930	0.136403	0.05190772973001003	2.6337448559670777e-05	0.13592936098575592
600	-2.000440	-1.995174	-1.991595	0.135276	0.135990	0.136478	0.05187091995030642	2.6337448559670777e-05	0.13598871231079102
720	-2.000236	-1.994573	-1.990371	0.135303	0.136072	0.136645	0.05181179791688919	2.6337448559670777e-05	0.13607154786586761
840	-1.999537	-1.993974	-1.989672	0.135398	0.136154	0.136740	0.051761688105762	2.6337448559670777e-05	0.13615266978740692
960	-1.999455	-1.993509	-1.988261	0.135409	0.136217	0.136933	0.051712683774530886	2.6337448559670777e-05	0.1362166553735733
1080	-1.998596	-1.993161	-1.987942	0.135525	0.136265	0.136977	0.05168238189071417	1.7558299039780518e-05	0.13626424968242645
1200	-1.997256	-1.992810	-1.988125	0.135707	0.136312	0.136952	0.05165240615606308	2.6337448559670777e-05	0.13631188869476318
1320	-1.997389	-1.992474	-1.987194	0.135689	0.136358	0.137080	0.051622647978365424	2.6337448559670777e-05	0.1363574117422104
1440	-1.997016	-1.992180	-1.985171	0.135740	0.136398	0.137357	0.05159668903797865	1.7558299039780518e-05	0.13639792799949646
1560	-1.997412	-1.992032	-1.984168	0.135686	0.136419	0.137495	0.05157707892358303	3.9506172839506166e-05	0.1364191174507141
1680	-1.996643	-1.991395	-1.983610	0.135790	0.136506	0.137572	0.051525939255952835	2.6337448559670777e-05	0.13650518655776978
1800	-1.997607	-1.991103	-1.983959	0.135660	0.136546	0.137524	0.05149509273469448	1.7558299039780518e-05	0.13654585182666779
1920	-1.997079	-1.990866	-1.982760	0.135731	0.136578	0.137689	0.051473158225417134	3.9506172839506166e-05	0.13657832145690918
2040	-1.998440	-1.990629	-1.982358	0.135547	0.136611	0.137744	0.05145345088094473	3.9506172839506166e-05	0.13661067187786102
2160	-1.999910	-1.990736	-1.982152	0.135347	0.136596	0.137772	0.051459165289998055	3.9506172839506166e-05	0.13659654557704926
2280	-1.999467	-1.990191	-1.982033	0.135407	0.136671	0.137789	0.05141626447439194	2.6337448559670777e-05	0.1366705745458603
2400	-1.998244	-1.989912	-1.981718	0.135573	0.136709	0.137832	0.05139442943036556	3.9506172839506166e-05	0.13670793175697327
2520	-1.999424	-1.990049	-1.981947	0.135413	0.136691	0.137801	0.05140002965927124	3.9506172839506166e-05	0.13669010996818542
2640	-1.999713	-1.989638	-1.982177	0.135374	0.136747	0.137769	0.051369209215044974	3.9506172839506166e-05	0.1367461383342743
2760	-2.001235	-1.989287	-1.981644	0.135168	0.136796	0.137842	0.051334668137133124	3.9506172839506166e-05	0.13679508864879608
2880	-2.002043	-1.988942	-1.980821	0.135059	0.136843	0.137956	0.05130202025175094	3.9506172839506166e-05	0.13684304058551788
3000	-2.003503	-1.988981	-1.980451	0.134862	0.136838	0.138007	0.05130376797169447	3.9506172839506166e-05	0.13683836162090302
3120	-2.003832	-1.988907	-1.980154	0.134818	0.136849	0.138048	0.05129603073000908	3.9506172839506166e-05	0.1368488371372223
3240	-2.005927	-1.989002	-1.978603	0.134535	0.136837	0.138262	0.051300930231809615	3.9506172839506166e-05	0.1368374228477478
3360	-2.007801	-1.989139	-1.977796	0.134284	0.136819	0.138374	0.05131400749087334	3.9506172839506166e-05	0.13681931793689728
3480	-2.010246	-1.988814	-1.976904	0.133956	0.136864	0.138497	0.051293880492448804	3.9506172839506166e-05	0.13686351478099823
3600	-2.010461	-1.988607	-1.976324	0.133927	0.136893	0.138578	0.05127635411918163	3.9506172839506166e-05	0.13689196109771729
3720	-2.011832	-1.988756	-1.977353	0.133743	0.136873	0.138435	0.0512790871784091	3.9506172839506166e-05	0.13687318563461304
3840	-2.014334	-1.988904	-1.977212	0.133409	0.136853	0.138455	0.051290431059896946	3.9506172839506166e-05	0.13685405254364014
3960	-2.014380	-1.988544	-1.975981	0.133403	0.136903	0.138625	0.051264218613505365	3.9506172839506166e-05	0.13690336048603058
