step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.000742	-1.997843	-1.996237	0.135235	0.135628	0.135845	0.05211066417396069	2.6337448559670777e-05	0.13562622666358948
240	-1.999717	-1.996997	-1.994632	0.135374	0.135742	0.136064	0.05203546080738306	2.6337448559670777e-05	0.13574101030826569
360	-1.999088	-1.996336	-1.993984	0.135459	0.135832	0.136152	0.05197037477046251	2.6337448559670777e-05	0.13583144545555115
480	-1.998878	-1.995748	-1.992939	0.135487	0.135912	0.136294	0.05191886555403471	2.6337448559670777e-05	0.13591118156909943
600	-1.999116	-1.995252	-1.991389	0.135455	0.135980	0.136506	0.05187601335346699	2.6337448559670777e-05	0.13597892224788666
720	-1.999614	-1.994525	-1.990274	0.135388	0.136079	0.136658	0.051811402477324006	2.6337448559670777e-05	0.13607777655124664
840	-1.998859	-1.994048	-1.988628	0.135490	0.136144	0.136883	0.05176423620432615	2.6337448559670777e-05	0.13614322245121002
960	-1.999794	-1.993299	-1.987594	0.135363	0.136246	0.137025	0.051709473878145215	2.6337448559670777e-05	0.13624374568462372
1080	-1.999628	-1.992798	-1.986874	0.135386	0.136314	0.137123	0.05164761021733284	2.6337448559670777e-05	0.13631440699100494
1200	-1.999173	-1.992455	-1.986238	0.135447	0.136361	0.137211	0.05162164252251387	2.6337448559670777e-05	0.1363602876663208
1320	-1.998652	-1.991801	-1.986800	0.135518	0.136450	0.137134	0.051572717539966104	2.6337448559670777e-05	0.13644830882549286
1440	-1.998974	-1.991444	-1.986180	0.135474	0.136499	0.137219	0.05153378006070852	2.6337448559670777e-05	0.13649775087833405
1560	-2.000669	-1.991012	-1.983880	0.135245	0.136558	0.137535	0.051492000184953216	2.6337448559670777e-05	0.13655763864517212
1680	-2.000463	-1.990629	-1.983220	0.135273	0.136611	0.137625	0.05145217645913362	2.6337448559670777e-05	0.1366104781627655
1800	-1.999298	-1.989921	-1.980391	0.135430	0.136708	0.138015	0.05139675009995699	2.6337448559670777e-05	0.13670668005943298
1920	-1.998588	-1.989421	-1.979813	0.135526	0.136776	0.138095	0.05135040059685707	2.6337448559670777e-05	0.1367751657962799
