step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-1.999761	-1.997861	-1.996573	0.135368	0.135625	0.135800	0.05210705623030663	2.6337448559670777e-05	0.13562457263469696
240	-2.000064	-1.997254	-1.995526	0.135327	0.135708	0.135942	0.0520504105836153	2.6337448559670777e-05	0.13570702075958252
360	-2.000513	-1.996781	-1.994136	0.135266	0.135772	0.136131	0.052010095305740835	2.6337448559670777e-05	0.13577096164226532
480	-2.000067	-1.996421	-1.993160	0.135326	0.135821	0.136264	0.05197806023061276	2.6337448559670777e-05	0.13582029938697815
600	-2.001112	-1.995955	-1.992490	0.135185	0.135884	0.136355	0.051942733488976954	2.6337448559670777e-05	0.1358829289674759
720	-2.001109	-1.995753	-1.991896	0.135185	0.135912	0.136436	0.05191235095262527	2.6337448559670777e-05	0.13591185212135315
840	-2.001321	-1.995378	-1.990534	0.135157	0.135963	0.136622	0.05188217964023352	2.6337448559670777e-05	0.13596242666244507
960	-2.001489	-1.994907	-1.989162	0.135134	0.136027	0.136810	0.05184151995927096	2.6337448559670777e-05	0.13602615892887115
1080	-2.000379	-1.994568	-1.987870	0.135284	0.136073	0.136987	0.051805893518030645	1.7558299039780518e-05	0.1360732465982437
1200	-2.000589	-1.994288	-1.987371	0.135256	0.136111	0.137055	0.051782090589404105	2.6337448559670777e-05	0.13611125946044922
1320	-2.000060	-1.993804	-1.987043	0.135327	0.136177	0.137100	0.05174395833164454	1.7558299039780518e-05	0.13617655634880066
1440	-1.999740	-1.993230	-1.985076	0.135371	0.136256	0.137370	0.05169027466326952	2.6337448559670777e-05	0.13625508546829224
1560	-1.999143	-1.993001	-1.985023	0.135451	0.136287	0.137377	0.05166631378233433	3.9506172839506166e-05	0.13628651201725006
1680	-1.998640	-1.992588	-1.984824	0.135519	0.136343	0.137405	0.05162978898733854	1.7558299039780518e-05	0.13634325563907623
1800	-1.998677	-1.992239	-1.985146	0.135515	0.136391	0.137361	0.051602966710925104	2.6337448559670777e-05	0.13639022409915924
1920	-1.998706	-1.991820	-1.984172	0.135511	0.136448	0.137494	0.05156352147459984	3.9506172839506166e-05	0.13644760847091675
2040	-1.998467	-1.991341	-1.983957	0.135543	0.136513	0.137524	0.05151733551174402	2.6337448559670777e-05	0.13651324808597565
2160	-1.997758	-1.991067	-1.982901	0.135639	0.136551	0.137669	0.051496805623173714	1.7558299039780518e-05	0.1365503966808319
2280	-1.997529	-1.990756	-1.981555	0.135670	0.136594	0.137855	0.05146272275596857	3.9506172839506166e-05	0.13659365475177765
2400	-1.998224	-1.990860	-1.981064	0.135576	0.136580	0.137922	0.05146704688668251	2.6337448559670777e-05	0.13658055663108826
2520	-1.998780	-1.990991	-1.982042	0.135501	0.136562	0.137788	0.05147847384214401	3.9506172839506166e-05	0.13656285405158997
2640	-1.998453	-1.990874	-1.980652	0.135545	0.136578	0.137979	0.05147595554590225	3.9506172839506166e-05	0.13657785952091217
2760	-1.999155	-1.990927	-1.979760	0.135450	0.136571	0.138102	0.05148051660507917	3.9506172839506166e-05	0.13657081127166748
2880	-1.999670	-1.990282	-1.979265	0.135380	0.136660	0.138171	0.051422583125531676	3.9506172839506166e-05	0.1366594284772873
3000	-1.999587	-1.990293	-1.978387	0.135391	0.136658	0.138292	0.05142586026340723	2.6337448559670777e-05	0.13665780425071716
