step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-1.999924	-1.997720	-1.995960	0.135346	0.135644	0.135883	0.052093146555125716	2.6337448559670777e-05	0.1356438845396042
240	-2.000586	-1.997723	-1.994652	0.135256	0.135644	0.136061	0.0520947128534317	2.6337448559670777e-05	0.13564369082450867
360	-2.000062	-1.997041	-1.993630	0.135327	0.135737	0.136200	0.052038855478167535	2.6337448559670777e-05	0.1357356458902359
480	-2.000277	-1.996731	-1.992522	0.135298	0.135779	0.136351	0.05200663320720196	2.6337448559670777e-05	0.13577809929847717
600	-2.001966	-1.996456	-1.991749	0.135070	0.135816	0.136457	0.051977052539587024	2.6337448559670777e-05	0.13581596314907074
720	-2.001102	-1.996166	-1.991967	0.135186	0.135856	0.136427	0.05194919798523188	2.6337448559670777e-05	0.13585564494132996
840	-2.000372	-1.995816	-1.991812	0.135285	0.135903	0.136448	0.05192213226109743	2.6337448559670777e-05	0.1359023004770279
960	-1.999934	-1.995265	-1.991328	0.135344	0.135978	0.136514	0.05187106709927321	2.6337448559670777e-05	0.1359776258468628
1080	-1.999502	-1.994627	-1.990166	0.135403	0.136065	0.136673	0.051817600056529044	1.7558299039780518e-05	0.1360640972852707
1200	-1.999373	-1.993920	-1.988348	0.135420	0.136161	0.136921	0.051754689402878286	2.6337448559670777e-05	0.13616043329238892
1320	-1.999368	-1.993292	-1.988254	0.135421	0.136247	0.136934	0.051695294305682184	2.6337448559670777e-05	0.13624638319015503
1440	-1.998546	-1.992820	-1.985993	0.135532	0.136311	0.137244	0.0516510721296072	3.9506172839506166e-05	0.13631106913089752
1560	-1.998761	-1.992558	-1.985597	0.135503	0.136347	0.137299	0.051630081981420516	3.9506172839506166e-05	0.13634613156318665
1680	-1.998512	-1.991951	-1.985255	0.135537	0.136430	0.137346	0.05157432090491056	2.6337448559670777e-05	0.13642966747283936
1800	-1.998368	-1.991450	-1.984483	0.135556	0.136498	0.137452	0.05152838062494993	3.9506172839506166e-05	0.13649800419807434
1920	-1.998691	-1.990914	-1.984290	0.135513	0.136572	0.137478	0.05148037690669298	2.6337448559670777e-05	0.13657142221927643
2040	-1.998989	-1.990721	-1.983754	0.135472	0.136598	0.137552	0.05146480686962605	3.9506172839506166e-05	0.13659736514091492
2160	-1.999769	-1.990683	-1.983281	0.135367	0.136604	0.137617	0.051454609632492064	3.9506172839506166e-05	0.1366039365530014
2280	-1.999667	-1.990623	-1.982095	0.135380	0.136612	0.137780	0.051448884047567846	3.9506172839506166e-05	0.13661253452301025
2400	-2.000009	-1.990515	-1.982047	0.135334	0.136627	0.137787	0.051444015465676785	3.9506172839506166e-05	0.13662610948085785
2520	-2.002216	-1.990068	-1.980691	0.135036	0.136688	0.137974	0.051403014734387395	3.9506172839506166e-05	0.136687770485878
2640	-2.004185	-1.989706	-1.980400	0.134770	0.136738	0.138014	0.051374202221632005	3.9506172839506166e-05	0.1367369294166565
2760	-2.005457	-1.989665	-1.980163	0.134599	0.136744	0.138047	0.051364020071923734	3.9506172839506166e-05	0.13674424588680267
2880	-2.006656	-1.989577	-1.979010	0.134438	0.136756	0.138206	0.051358226127922534	3.9506172839506166e-05	0.13675634562969208
3000	-2.006645	-1.989694	-1.979021	0.134439	0.136741	0.138204	0.051365459151566026	3.9506172839506166e-05	0.13674069941043854
3120	-2.008149	-1.989580	-1.978579	0.134237	0.136757	0.138266	0.051356729306280616	3.9506172839506166e-05	0.13675706088542938
3240	-2.008658	-1.989566	-1.978766	0.134169	0.136760	0.138240	0.05135919209569693	3.9506172839506166e-05	0.13675931096076965
3360	-2.009088	-1.989618	-1.977523	0.134111	0.136753	0.138412	0.05135660916566849	3.9506172839506166e-05	0.13675367832183838
3480	-2.009086	-1.989343	-1.976192	0.134111	0.136791	0.138596	0.0513380128890276	2.6337448559670777e-05	0.13679112493991852
3600	-2.008641	-1.989146	-1.975690	0.134171	0.136819	0.138666	0.05132332649081946	2.6337448559670777e-05	0.13681794703006744
3720	-2.008956	-1.989094	-1.973782	0.134129	0.136827	0.138930	0.05131478626281023	2.6337448559670777e-05	0.13682635128498077
3840	-2.008629	-1.988900	-1.972818	0.134173	0.136854	0.139064	0.05130135528743267	3.9506172839506166e-05	0.13685287535190582
3960	-2.010006	-1.989011	-1.971895	0.133988	0.136840	0.139193	0.05130337849259377	3.9506172839506166e-05	0.13684038817882538
4080	-2.011098	-1.989096	-1.969650	0.133842	0.136830	0.139506	0.05131560955196619	1.7558299039780518e-05	0.13682956993579865
4200	-2.012083	-1.989153	-1.970155	0.133710	0.136823	0.139435	0.0513172946870327	3.9506172839506166e-05	0.1368231326341629
4320	-2.013848	-1.989417	-1.970127	0.133474	0.136788	0.139439	0.051348424330353734	3.9506172839506166e-05	0.13678690791130066
4440	-2.015805	-1.989445	-1.968793	0.133213	0.136786	0.139625	0.051345032453536985	1.7558299039780518e-05	0.13678570091724396
4560	-2.016773	-1.989689	-1.967999	0.133084	0.136753	0.139736	0.05136400014162064	2.6337448559670777e-05	0.13675400614738464
4680	-2.017574	-1.989718	-1.966698	0.132978	0.136751	0.139918	0.05137422382831573	3.9506172839506166e-05	0.1367500126361847
4800	-2.020821	-1.989556	-1.967220	0.132547	0.136776	0.139845	0.051356461457908155	3.9506172839506166e-05	0.13677574694156647
4920	-2.023481	-1.989263	-1.965183	0.132194	0.136819	0.140130	0.05133330635726452	3.9506172839506166e-05	0.13681861758232117
