step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.001777	-1.998919	-1.996544	0.135095	0.135482	0.135804	0.052201712504029274	2.6337448559670777e-05	0.13548119366168976
240	-2.001475	-1.998293	-1.995161	0.135136	0.135567	0.135992	0.052151411026716235	2.6337448559670777e-05	0.13556574285030365
360	-2.001322	-1.997529	-1.993137	0.135157	0.135670	0.136267	0.052083198353648184	3.9506172839506166e-05	0.1356687694787979
480	-2.001226	-1.997016	-1.993547	0.135169	0.135740	0.136211	0.05202363543212414	2.6337448559670777e-05	0.13574041426181793
600	-2.000956	-1.996839	-1.993053	0.135206	0.135764	0.136279	0.05201997347176075	2.6337448559670777e-05	0.13576285541057587
720	-2.001704	-1.996645	-1.991119	0.135105	0.135791	0.136543	0.05199731085449457	2.6337448559670777e-05	0.13579025864601135
840	-2.000615	-1.996098	-1.990060	0.135252	0.135865	0.136687	0.05195191875100136	3.9506172839506166e-05	0.1358635574579239
960	-1.999261	-1.995564	-1.988346	0.135435	0.135938	0.136922	0.05189604591578245	3.9506172839506166e-05	0.1359374076128006
1080	-1.999460	-1.995388	-1.986430	0.135408	0.135962	0.137184	0.05188168901950121	3.9506172839506166e-05	0.13596193492412567
1200	-2.000659	-1.995095	-1.986741	0.135246	0.136002	0.137142	0.05185646899044514	2.6337448559670777e-05	0.13600152730941772
1320	-2.001131	-1.994839	-1.986537	0.135182	0.136037	0.137170	0.0518343411386013	3.9506172839506166e-05	0.13603617250919342
1440	-2.001573	-1.994400	-1.986415	0.135123	0.136097	0.137186	0.051792448945343496	3.9506172839506166e-05	0.1360967457294464
1560	-2.002154	-1.994063	-1.983679	0.135044	0.136143	0.137562	0.05176331233233213	3.9506172839506166e-05	0.13614249229431152
1680	-2.003014	-1.993739	-1.982929	0.134928	0.136187	0.137665	0.051735901087522504	3.9506172839506166e-05	0.13618652522563934
1800	-2.004028	-1.993568	-1.983609	0.134791	0.136211	0.137572	0.051716645061969754	3.9506172839506166e-05	0.13621075451374054
1920	-2.004946	-1.993372	-1.982806	0.134668	0.136238	0.137682	0.05170456934720278	3.9506172839506166e-05	0.13623692095279694
2040	-2.006028	-1.992826	-1.983018	0.134522	0.136312	0.137653	0.051656689308583734	3.9506172839506166e-05	0.13631153106689453
2160	-2.005467	-1.992817	-1.982581	0.134597	0.136314	0.137713	0.05164426043629646	3.9506172839506166e-05	0.13631443679332733
2280	-2.005723	-1.992770	-1.981331	0.134563	0.136321	0.137886	0.05164449065923691	3.9506172839506166e-05	0.1363205462694168
2400	-2.006246	-1.992705	-1.979673	0.134493	0.136330	0.138114	0.05164175815880299	3.9506172839506166e-05	0.1363295614719391
2520	-2.009289	-1.993008	-1.979561	0.134084	0.136290	0.138130	0.05166209451854229	3.9506172839506166e-05	0.13628989458084106
2640	-2.009436	-1.993106	-1.979341	0.134064	0.136276	0.138160	0.051675565727055076	3.9506172839506166e-05	0.1362762302160263
2760	-2.010278	-1.993024	-1.978092	0.133951	0.136288	0.138333	0.05166915860027075	3.9506172839506166e-05	0.13628816604614258
2880	-2.010932	-1.993134	-1.978482	0.133864	0.136274	0.138279	0.05167377181351185	5.925925925925925e-05	0.1362742930650711
3000	-2.011447	-1.993174	-1.978283	0.133795	0.136269	0.138307	0.05168213192373514	2.6337448559670777e-05	0.13626860082149506
3120	-2.012054	-1.993221	-1.978621	0.133714	0.136262	0.138260	0.051686765439808366	2.6337448559670777e-05	0.1362621933221817
3240	-2.012924	-1.993148	-1.978172	0.133597	0.136273	0.138322	0.05167957432568073	2.6337448559670777e-05	0.13627296686172485
3360	-2.013351	-1.993292	-1.977922	0.133540	0.136254	0.138356	0.051691218838095666	1.1705532693187011e-05	0.13625380396842957
3480	-2.013570	-1.993271	-1.977670	0.133511	0.136257	0.138391	0.05169005077332258	7.803688462124674e-06	0.13625675439834595
3600	-2.013559	-1.993256	-1.977438	0.133513	0.136259	0.138423	0.051688671484589575	7.803688462124674e-06	0.13625885546207428
3720	-2.013594	-1.993231	-1.977303	0.133508	0.136262	0.138442	0.05168667007237673	5.202458974749783e-06	0.13626234233379364
3840	-2.013605	-1.993232	-1.977202	0.133506	0.136262	0.138456	0.05168651901185513	5.202458974749783e-06	0.13626240193843842
3960	-2.013547	-1.993186	-1.977080	0.133514	0.136269	0.138473	0.05168274939060211	5.202458974749783e-06	0.13626864552497864
4080	-2.013521	-1.993146	-1.976976	0.133518	0.136274	0.138487	0.051678364351391795	7.803688462124674e-06	0.13627442717552185
4200	-2.013427	-1.993053	-1.976771	0.133530	0.136287	0.138516	0.05167071782052517	7.803688462124674e-06	0.13628698885440826
4320	-2.013453	-1.993028	-1.976802	0.133527	0.136291	0.138511	0.051668073423206805	7.803688462124674e-06	0.13629058003425598
4440	-2.013300	-1.992943	-1.976799	0.133547	0.136302	0.138512	0.051661654748022555	1.1705532693187011e-05	0.1363019347190857
4560	-2.013072	-1.992795	-1.976382	0.133578	0.136322	0.138570	0.05165058951824904	2.6337448559670777e-05	0.13632188737392426
4680	-2.013539	-1.992424	-1.976140	0.133515	0.136373	0.138603	0.05161589067429304	3.9506172839506166e-05	0.1363728642463684
4800	-2.013354	-1.992064	-1.975815	0.133540	0.136422	0.138648	0.051582207530736925	2.6337448559670777e-05	0.13642214238643646
4920	-2.013754	-1.991740	-1.975982	0.133487	0.136467	0.138625	0.051556169800460336	2.6337448559670777e-05	0.13646626472473145
5040	-2.014530	-1.991596	-1.976327	0.133383	0.136487	0.138577	0.051537537947297096	2.6337448559670777e-05	0.13648702204227448
5160	-2.014551	-1.991413	-1.975768	0.133380	0.136512	0.138655	0.05152236148715019	2.6337448559670777e-05	0.13651248812675476
5280	-2.014469	-1.991250	-1.975159	0.133391	0.136535	0.138739	0.05150943901389837	2.6337448559670777e-05	0.1365344375371933
5400	-2.014170	-1.991062	-1.975151	0.133431	0.136560	0.138740	0.05149461701512337	2.6337448559670777e-05	0.13655982911586761
5520	-2.013816	-1.990631	-1.974544	0.133478	0.136619	0.138825	0.05145612563937903	1.7558299039780518e-05	0.13661883771419525
5640	-2.013748	-1.990337	-1.973738	0.133487	0.136660	0.138937	0.051428484916687014	1.7558299039780518e-05	0.13665950298309326
5760	-2.013450	-1.990120	-1.973580	0.133527	0.136690	0.138958	0.051407442428171635	2.6337448559670777e-05	0.13668984174728394
5880	-2.013387	-1.989930	-1.973235	0.133536	0.136716	0.139006	0.051392934285104275	1.7558299039780518e-05	0.13671576976776123
6000	-2.013836	-1.989641	-1.972567	0.133476	0.136757	0.139099	0.05136655326932669	2.6337448559670777e-05	0.13675597310066223
6120	-2.014220	-1.989435	-1.971981	0.133424	0.136785	0.139181	0.05134441070258618	1.7558299039780518e-05	0.1367853879928589
6240	-2.014345	-1.989391	-1.971289	0.133408	0.136792	0.139277	0.05134015642106533	1.7558299039780518e-05	0.13679175078868866
6360	-2.014322	-1.989139	-1.970912	0.133411	0.136826	0.139330	0.05132013112306595	1.7558299039780518e-05	0.13682624697685242
6480	-2.014383	-1.988868	-1.971156	0.133403	0.136864	0.139296	0.0512974301353097	1.7558299039780518e-05	0.13686302304267883
6600	-2.014326	-1.988665	-1.970692	0.133410	0.136892	0.139360	0.0512771163135767	1.7558299039780518e-05	0.13689158856868744
6720	-2.015009	-1.988539	-1.970328	0.133319	0.136910	0.139411	0.05126460921019316	1.7558299039780518e-05	0.13690944015979767
6840	-2.015268	-1.988356	-1.969745	0.133285	0.136935	0.139492	0.051248608715832235	1.7558299039780518e-05	0.13693490624427795
6960	-2.015588	-1.988210	-1.969348	0.133242	0.136955	0.139548	0.05123537946492433	7.803688462124674e-06	0.13695527613162994
7080	-2.015551	-1.988133	-1.969418	0.133247	0.136966	0.139538	0.05122877229005098	1.1705532693187011e-05	0.13696594536304474
7200	-2.015987	-1.988081	-1.969110	0.133189	0.136973	0.139581	0.051224291883409025	1.1705532693187011e-05	0.13697317242622375
7320	-2.016767	-1.988029	-1.968816	0.133085	0.136981	0.139622	0.05121841486543417	1.7558299039780518e-05	0.1369808316230774
7440	-2.016811	-1.987786	-1.968605	0.133079	0.137014	0.139652	0.05119756031781435	1.7558299039780518e-05	0.13701410591602325
7560	-2.016892	-1.987410	-1.968190	0.133068	0.137067	0.139709	0.0511662470176816	2.6337448559670777e-05	0.13706594705581665
7680	-2.017087	-1.987276	-1.967865	0.133042	0.137085	0.139755	0.05115155279636383	1.7558299039780518e-05	0.1370851844549179
7800	-2.017639	-1.987076	-1.968078	0.132969	0.137113	0.139725	0.05113536231219769	1.7558299039780518e-05	0.13711249828338623
7920	-2.017519	-1.986858	-1.967682	0.132985	0.137143	0.139781	0.05111512243747711	1.7558299039780518e-05	0.13714292645454407
