step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.000550	-1.998137	-1.996287	0.135261	0.135588	0.135839	0.052131812646985055	2.6337448559670777e-05	0.1355872005224228
240	-2.000131	-1.997381	-1.994949	0.135318	0.135690	0.136021	0.052065296284854415	1.7558299039780518e-05	0.13568949699401855
360	-1.999650	-1.997171	-1.994093	0.135383	0.135719	0.136137	0.05204570461064577	2.6337448559670777e-05	0.13571807742118835
480	-1.998911	-1.996513	-1.993839	0.135483	0.135808	0.136172	0.0519899595528841	2.6337448559670777e-05	0.1358071267604828
600	-1.998486	-1.996052	-1.994447	0.135540	0.135871	0.136089	0.05193950459361076	2.6337448559670777e-05	0.1358708292245865
720	-1.997706	-1.995595	-1.993589	0.135646	0.135933	0.136206	0.05190497096627951	1.7558299039780518e-05	0.13593219220638275
840	-1.998316	-1.995335	-1.992868	0.135563	0.135968	0.136304	0.0518776910379529	1.7558299039780518e-05	0.1359679251909256
960	-1.998247	-1.994919	-1.992525	0.135573	0.136025	0.136351	0.05184322632849216	2.6337448559670777e-05	0.1360243260860443
1080	-1.998779	-1.994552	-1.991225	0.135501	0.136075	0.136528	0.051809745095670226	2.6337448559670777e-05	0.13607476651668549
1200	-1.998632	-1.994456	-1.990340	0.135521	0.136088	0.136649	0.05179752670228481	1.7558299039780518e-05	0.13608784973621368
1320	-1.997930	-1.994026	-1.989207	0.135616	0.136147	0.136804	0.05176001638174057	2.6337448559670777e-05	0.13614651560783386
1440	-1.999010	-1.993608	-1.988837	0.135469	0.136204	0.136854	0.05172110218554735	3.9506172839506166e-05	0.13620345294475555
1560	-1.999651	-1.993285	-1.988155	0.135382	0.136248	0.136948	0.05169786680489778	2.6337448559670777e-05	0.1362469643354416
1680	-1.999780	-1.992817	-1.987426	0.135365	0.136312	0.137048	0.0516544284299016	1.7558299039780518e-05	0.1363111287355423
1800	-2.001487	-1.992613	-1.987078	0.135134	0.136340	0.137095	0.05163638610392809	3.9506172839506166e-05	0.1363382637500763
1920	-2.001151	-1.992077	-1.986328	0.135180	0.136413	0.137198	0.05158940739929676	2.6337448559670777e-05	0.13641197979450226
2040	-2.001386	-1.991568	-1.985387	0.135148	0.136482	0.137327	0.05154561270028353	1.7558299039780518e-05	0.1364816129207611
2160	-2.002009	-1.991222	-1.984075	0.135064	0.136530	0.137508	0.051500996202230455	1.7558299039780518e-05	0.1365305483341217
2280	-2.002782	-1.990923	-1.983762	0.134959	0.136571	0.137551	0.05148372109979391	3.9506172839506166e-05	0.136570006608963
2400	-2.002861	-1.990556	-1.982994	0.134949	0.136621	0.137656	0.051447653025388715	2.6337448559670777e-05	0.13662101328372955
2520	-2.004439	-1.990013	-1.982050	0.134736	0.136696	0.137787	0.05140495486557484	2.6337448559670777e-05	0.13669492304325104
2640	-2.005538	-1.989624	-1.980882	0.134588	0.136750	0.137948	0.05136376488953829	3.9506172839506166e-05	0.1367492526769638
2760	-2.005974	-1.989276	-1.980547	0.134529	0.136797	0.137994	0.05132934860885143	3.9506172839506166e-05	0.13679756224155426
2880	-2.007162	-1.989294	-1.980235	0.134370	0.136795	0.138037	0.051335865445435044	3.9506172839506166e-05	0.1367947906255722
3000	-2.008297	-1.988778	-1.978785	0.134217	0.136866	0.138237	0.05129079781472683	3.9506172839506166e-05	0.13686564564704895
3120	-2.008871	-1.988613	-1.978793	0.134140	0.136889	0.138236	0.05127139054238796	3.9506172839506166e-05	0.13688918948173523
3240	-2.010446	-1.988434	-1.978385	0.133929	0.136914	0.138292	0.051259679906070235	3.9506172839506166e-05	0.13691340386867523
3360	-2.012255	-1.988165	-1.976938	0.133687	0.136952	0.138493	0.05123243909329176	3.9506172839506166e-05	0.1369512677192688
3480	-2.013188	-1.987942	-1.976652	0.133562	0.136983	0.138532	0.05121342353522777	2.6337448559670777e-05	0.13698211312294006
3600	-2.014678	-1.987629	-1.975116	0.133363	0.137026	0.138745	0.05118618048727512	3.9506172839506166e-05	0.13702575862407684
3720	-2.015992	-1.987697	-1.974458	0.133188	0.137018	0.138837	0.05118385050445795	2.6337448559670777e-05	0.13701826333999634
3840	-2.016310	-1.987810	-1.974146	0.133146	0.137003	0.138880	0.051197252422571185	3.9506172839506166e-05	0.1370028555393219
3960	-2.017028	-1.987788	-1.971301	0.133050	0.137007	0.139276	0.0511960081756115	3.9506172839506166e-05	0.13700705766677856
4080	-2.017174	-1.987490	-1.971716	0.133031	0.137048	0.139218	0.051170171797275545	3.9506172839506166e-05	0.1370476335287094
4200	-2.017947	-1.987259	-1.972771	0.132928	0.137080	0.139071	0.05115363579243422	3.9506172839506166e-05	0.13707959651947021
