step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-1.998574	-1.996787	-1.995288	0.135528	0.135771	0.135974	0.10404791682958603	2.6337448559670777e-05	0.13576890528202057
240	-1.997418	-1.995098	-1.993157	0.135685	0.136000	0.136265	0.10373904071748256	2.6337448559670777e-05	0.13599877059459686
360	-1.997534	-1.993075	-1.990733	0.135669	0.136276	0.136595	0.10339544080197811	3.9506172839506166e-05	0.13627173006534576
480	-1.997170	-1.991438	-1.988467	0.135719	0.136499	0.136905	0.10307196639478207	2.6337448559670777e-05	0.1364978849887848
600	-1.995400	-1.990171	-1.987038	0.135959	0.136672	0.137101	0.10285953506827354	2.6337448559670777e-05	0.13666969537734985
720	-1.994795	-1.988573	-1.984762	0.136042	0.136891	0.137413	0.1025882501155138	3.9506172839506166e-05	0.13688640296459198
840	-1.993776	-1.986917	-1.983317	0.136180	0.137118	0.137612	0.10226642079651356	2.6337448559670777e-05	0.1371162384748459
960	-1.992580	-1.985772	-1.982667	0.136343	0.137275	0.137701	0.10204390250146389	2.6337448559670777e-05	0.13727396726608276
1080	-1.992587	-1.984007	-1.979940	0.136342	0.137518	0.138077	0.10174423530697822	2.6337448559670777e-05	0.13751570880413055
1200	-1.990146	-1.982362	-1.978311	0.136675	0.137744	0.138303	0.10147012695670128	2.6337448559670777e-05	0.13774040341377258
1320	-1.988528	-1.980557	-1.976276	0.136897	0.137993	0.138584	0.10111177898943424	1.7558299039780518e-05	0.13799183070659637
1440	-1.987118	-1.978789	-1.974741	0.137090	0.138237	0.138797	0.10081529393792152	2.6337448559670777e-05	0.13823425769805908
1560	-1.984114	-1.977062	-1.972569	0.137502	0.138476	0.139099	0.1005036048591137	2.6337448559670777e-05	0.13847306370735168
1680	-1.981720	-1.975451	-1.970624	0.137832	0.138699	0.139370	0.10020119473338127	2.6337448559670777e-05	0.13869725167751312
1800	-1.981840	-1.973900	-1.968545	0.137815	0.138915	0.139660	0.0999213021248579	2.6337448559670777e-05	0.13891258835792542
1920	-1.980494	-1.972348	-1.967041	0.138001	0.139130	0.139870	0.09965298734605313	2.6337448559670777e-05	0.1391281634569168
2040	-1.980394	-1.971318	-1.965141	0.138015	0.139274	0.140136	0.09944938234984875	1.7558299039780518e-05	0.1392725259065628
2160	-1.979572	-1.970154	-1.964145	0.138128	0.139436	0.140276	0.09924595206975936	2.6337448559670777e-05	0.139433816075325
2280	-1.978618	-1.968782	-1.963290	0.138260	0.139628	0.140396	0.09899854362010956	1.7558299039780518e-05	0.13962559401988983
2400	-1.976641	-1.967471	-1.962510	0.138534	0.139811	0.140505	0.09876836016774178	3.9506172839506166e-05	0.13980808854103088
2520	-1.975446	-1.966290	-1.961726	0.138699	0.139976	0.140616	0.09854824393987656	2.6337448559670777e-05	0.13997453451156616
2640	-1.973712	-1.964803	-1.960529	0.138940	0.140184	0.140784	0.098281978815794	3.9506172839506166e-05	0.1401819884777069
2760	-1.972842	-1.963253	-1.958546	0.139061	0.140402	0.141063	0.09800462387502193	1.7558299039780518e-05	0.14039966464042664
2880	-1.971956	-1.961644	-1.957165	0.139184	0.140628	0.141258	0.09773257076740265	1.7558299039780518e-05	0.1406254917383194
3000	-1.970141	-1.960027	-1.955512	0.139437	0.140855	0.141492	0.09743110574781895	1.7558299039780518e-05	0.14085356891155243
3120	-1.968835	-1.958657	-1.953666	0.139619	0.141049	0.141753	0.09718596860766411	2.6337448559670777e-05	0.1410454660654068
3240	-1.967084	-1.956782	-1.952559	0.139864	0.141313	0.141910	0.0968326635658741	2.6337448559670777e-05	0.14131173491477966
3360	-1.965595	-1.955354	-1.950634	0.140073	0.141515	0.142184	0.09657605029642582	2.6337448559670777e-05	0.14151346683502197
3480	-1.963755	-1.953989	-1.948817	0.140330	0.141709	0.142442	0.09633491076529026	2.6337448559670777e-05	0.14170627295970917
3600	-1.962209	-1.952706	-1.947134	0.140548	0.141891	0.142682	0.09610558934509754	1.7558299039780518e-05	0.14188875257968903
3720	-1.961792	-1.951254	-1.945563	0.140606	0.142097	0.142907	0.09583937712013721	1.7558299039780518e-05	0.1420953869819641
3840	-1.960066	-1.949766	-1.943881	0.140849	0.142309	0.143147	0.09557097926735877	2.6337448559670777e-05	0.14230668544769287
3960	-1.958251	-1.948243	-1.942239	0.141105	0.142525	0.143383	0.09529963284730911	1.7558299039780518e-05	0.14252372086048126
4080	-1.956253	-1.946880	-1.941545	0.141387	0.142720	0.143482	0.09505388885736465	1.1705532693187011e-05	0.14271840453147888
4200	-1.955380	-1.945402	-1.939181	0.141511	0.142931	0.143822	0.09479249492287636	1.1705532693187011e-05	0.1429295688867569
4320	-1.953763	-1.943870	-1.938003	0.141740	0.143150	0.143991	0.09451390393078327	1.7558299039780518e-05	0.14314821362495422
4440	-1.952511	-1.942625	-1.936891	0.141917	0.143328	0.144151	0.09428434930741787	1.1705532693187011e-05	0.14332710206508636
4560	-1.950786	-1.940998	-1.935043	0.142162	0.143562	0.144418	0.09402079731225968	2.6337448559670777e-05	0.14355823397636414
4680	-1.948864	-1.939330	-1.933758	0.142436	0.143801	0.144604	0.0937078446149826	1.7558299039780518e-05	0.14379893243312836
4800	-1.948028	-1.937811	-1.932061	0.142555	0.144020	0.144849	0.09342282302677632	1.7558299039780518e-05	0.14401847124099731
4920	-1.946022	-1.936349	-1.930224	0.142841	0.144231	0.145116	0.0931659609079361	1.7558299039780518e-05	0.14422889053821564
5040	-1.945804	-1.934990	-1.929219	0.142872	0.144427	0.145262	0.09292437098920345	1.7558299039780518e-05	0.14442458748817444
5160	-1.944555	-1.933324	-1.927220	0.143051	0.144668	0.145552	0.09264185838401318	2.6337448559670777e-05	0.14466391503810883
5280	-1.942239	-1.931456	-1.926108	0.143383	0.144938	0.145714	0.09228870011866093	1.7558299039780518e-05	0.14493602514266968
5400	-1.940860	-1.930130	-1.924636	0.143580	0.145131	0.145929	0.09204181544482708	2.6337448559670777e-05	0.14512836933135986
5520	-1.940028	-1.928819	-1.922852	0.143700	0.145321	0.146189	0.09180651493370533	1.7558299039780518e-05	0.14531917870044708
5640	-1.938271	-1.927477	-1.921876	0.143953	0.145516	0.146332	0.09156265780329705	3.9506172839506166e-05	0.14551380276679993
5760	-1.936931	-1.925819	-1.919947	0.144146	0.145758	0.146615	0.09127544462680817	1.7558299039780518e-05	0.14575493335723877
5880	-1.935323	-1.924359	-1.918630	0.144378	0.145971	0.146808	0.09100313670933247	2.6337448559670777e-05	0.14596869051456451
6000	-1.934520	-1.922971	-1.917059	0.144494	0.146174	0.147039	0.09074975810945034	2.6337448559670777e-05	0.14617164433002472
6120	-1.933417	-1.921495	-1.915231	0.144653	0.146390	0.147308	0.09048524983227253	1.7558299039780518e-05	0.14638745784759521
6240	-1.931141	-1.919834	-1.913375	0.144983	0.146633	0.147581	0.09019729420542717	2.6337448559670777e-05	0.14662976562976837
6360	-1.929136	-1.918293	-1.910876	0.145274	0.146859	0.147951	0.08991233222186565	1.7558299039780518e-05	0.14685674011707306
6480	-1.927531	-1.916672	-1.909735	0.145507	0.147097	0.148120	0.08962503299117089	1.7558299039780518e-05	0.1470947414636612
6600	-1.926051	-1.914929	-1.908077	0.145722	0.147354	0.148365	0.0893122237175703	1.7558299039780518e-05	0.14735151827335358
6720	-1.924577	-1.913222	-1.905723	0.145938	0.147606	0.148715	0.08900305815041065	1.7558299039780518e-05	0.1476033478975296
6840	-1.922480	-1.911712	-1.904370	0.146244	0.147829	0.148916	0.08872892782092094	1.7558299039780518e-05	0.1478266417980194
6960	-1.921069	-1.910246	-1.902788	0.146450	0.148046	0.149152	0.08846614323556423	2.6337448559670777e-05	0.14804305136203766
7080	-1.919653	-1.908573	-1.900607	0.146658	0.148294	0.149478	0.08816824480891228	1.7558299039780518e-05	0.14829130470752716
7200	-1.917825	-1.907009	-1.899378	0.146926	0.148526	0.149662	0.08788500912487507	1.7558299039780518e-05	0.1485234797000885
7320	-1.916961	-1.905679	-1.898974	0.147053	0.148723	0.149722	0.08765140622854233	1.7558299039780518e-05	0.14872105419635773
7440	-1.914896	-1.904116	-1.898148	0.147357	0.148956	0.149846	0.08737155720591545	2.6337448559670777e-05	0.148952454328537
7560	-1.912920	-1.902205	-1.895435	0.147649	0.149241	0.150253	0.08702542446553707	1.7558299039780518e-05	0.14923825860023499
7680	-1.911286	-1.900645	-1.894374	0.147890	0.149474	0.150412	0.08672967627644539	1.7558299039780518e-05	0.14947210252285004
7800	-1.910025	-1.899141	-1.892250	0.148077	0.149699	0.150732	0.08646840751171112	1.7558299039780518e-05	0.14969640970230103
7920	-1.908316	-1.897635	-1.890635	0.148330	0.149924	0.150976	0.08619426749646664	1.7558299039780518e-05	0.1499222368001938
8040	-1.906934	-1.896214	-1.889341	0.148535	0.150138	0.151171	0.0859328132122755	1.7558299039780518e-05	0.1501358598470688
8160	-1.905775	-1.894573	-1.887443	0.148707	0.150384	0.151459	0.08564574494957924	1.7558299039780518e-05	0.15038172900676727
8280	-1.903933	-1.893091	-1.885937	0.148981	0.150607	0.151687	0.08537653163075447	1.7558299039780518e-05	0.15060503780841827
8400	-1.902610	-1.891741	-1.885158	0.149179	0.150811	0.151805	0.08513452969491482	1.7558299039780518e-05	0.15080828964710236
8520	-1.901764	-1.890351	-1.883834	0.149305	0.151021	0.152006	0.08488384857773781	1.7558299039780518e-05	0.15101833641529083
8640	-1.900701	-1.888985	-1.882518	0.149464	0.151227	0.152206	0.0846366561949253	1.7558299039780518e-05	0.15122497081756592
