step	log_std_min	log_std_mean	log_std_max	std_min	std_mean	std_max	entropy_loss	learning_rate	tensorboard_std_mean
120	-2.000954	-1.998905	-1.996685	0.135206	0.135484	0.135785	0.052201570756733415	2.6337448559670777e-05	0.13548317551612854
240	-2.000037	-1.998252	-1.994928	0.135330	0.135572	0.136024	0.052137546613812445	2.6337448559670777e-05	0.13557232916355133
360	-2.000216	-1.997886	-1.993834	0.135306	0.135622	0.136172	0.05210284367203712	2.6337448559670777e-05	0.13562192022800446
480	-2.001519	-1.998026	-1.994451	0.135130	0.135603	0.136088	0.05211783647537231	3.9506172839506166e-05	0.135603129863739
600	-2.000410	-1.997580	-1.993246	0.135280	0.135663	0.136252	0.05208958107978105	3.9506172839506166e-05	0.1356615573167801
720	-1.999865	-1.997260	-1.992168	0.135354	0.135707	0.136399	0.05205403752624989	3.9506172839506166e-05	0.1357061117887497
840	-2.000545	-1.996937	-1.991535	0.135262	0.135751	0.136486	0.05201929304748774	3.9506172839506166e-05	0.13575078547000885
960	-2.000724	-1.996506	-1.990614	0.135237	0.135809	0.136612	0.05199001301079988	2.6337448559670777e-05	0.13580799102783203
1080	-2.000658	-1.995775	-1.988197	0.135246	0.135909	0.136942	0.05192342307418585	2.6337448559670777e-05	0.1359078735113144
1200	-2.000628	-1.995047	-1.986834	0.135250	0.136008	0.137129	0.05185788925737143	3.9506172839506166e-05	0.13600686192512512
1320	-1.999559	-1.994081	-1.985307	0.135395	0.136139	0.137338	0.05177667383104563	3.9506172839506166e-05	0.13613739609718323
1440	-1.998191	-1.993147	-1.983703	0.135580	0.136267	0.137559	0.051683323457837105	3.9506172839506166e-05	0.13626621663570404
1560	-1.999875	-1.992721	-1.982598	0.135352	0.136325	0.137711	0.051642194762825964	3.9506172839506166e-05	0.13632503151893616
1680	-1.999961	-1.992133	-1.980934	0.135341	0.136406	0.137940	0.05158948954194784	3.9506172839506166e-05	0.13640564680099487
1800	-2.000458	-1.991486	-1.979282	0.135273	0.136494	0.138168	0.051533345691859724	3.9506172839506166e-05	0.13649402558803558
1920	-2.000665	-1.991364	-1.979446	0.135245	0.136511	0.138146	0.05152356550097466	3.9506172839506166e-05	0.13651052117347717
2040	-2.001351	-1.991096	-1.978419	0.135153	0.136548	0.138288	0.051498313620686534	3.9506172839506166e-05	0.1365470588207245
2160	-2.003286	-1.990736	-1.977897	0.134891	0.136598	0.138360	0.05145898386836052	5.925925925925925e-05	0.13659803569316864
2280	-2.005183	-1.990484	-1.977281	0.134636	0.136632	0.138445	0.051439478620886804	3.9506172839506166e-05	0.13663262128829956
2400	-2.004952	-1.990216	-1.977498	0.134667	0.136669	0.138415	0.05141642764210701	3.9506172839506166e-05	0.1366691291332245
2520	-2.005228	-1.990502	-1.977024	0.134630	0.136631	0.138481	0.051438041031360626	3.9506172839506166e-05	0.13663078844547272
2640	-2.006071	-1.990449	-1.974850	0.134516	0.136638	0.138782	0.05143755581229925	3.9506172839506166e-05	0.13663804531097412
2760	-2.007144	-1.990264	-1.973739	0.134372	0.136664	0.138936	0.05142347924411297	3.9506172839506166e-05	0.13666369020938873
2880	-2.009730	-1.990344	-1.973454	0.134025	0.136654	0.138976	0.05143090058118105	3.9506172839506166e-05	0.1366530954837799
3000	-2.009674	-1.990529	-1.973671	0.134032	0.136629	0.138946	0.05143905784934759	3.9506172839506166e-05	0.1366300731897354
3120	-2.011943	-1.990574	-1.974638	0.133729	0.136624	0.138812	0.05144356805831194	3.9506172839506166e-05	0.13662467896938324
3240	-2.015730	-1.990470	-1.974404	0.133223	0.136640	0.138844	0.05143913347274065	3.9506172839506166e-05	0.13663950562477112
3360	-2.018163	-1.990856	-1.973060	0.132899	0.136588	0.139031	0.051463871262967587	3.9506172839506166e-05	0.13658951222896576
3480	-2.019816	-1.990659	-1.972277	0.132680	0.136617	0.139140	0.05146167743951082	3.9506172839506166e-05	0.1366155743598938
3600	-2.021598	-1.990564	-1.971147	0.132444	0.136631	0.139297	0.051448434218764307	3.9506172839506166e-05	0.13663078844547272
3720	-2.022479	-1.990796	-1.972268	0.132327	0.136601	0.139141	0.05146371480077505	2.6337448559670777e-05	0.1366010308265686
3840	-2.024026	-1.990834	-1.972059	0.132122	0.136597	0.139170	0.05147281251847744	3.9506172839506166e-05	0.13659639656543732
3960	-2.025229	-1.990840	-1.970226	0.131964	0.136598	0.139425	0.05147034469991922	5.925925925925925e-05	0.1365973949432373
4080	-2.027357	-1.991059	-1.969310	0.131683	0.136570	0.139553	0.05148584544658661	5.925925925925925e-05	0.1365705132484436
4200	-2.027185	-1.991232	-1.970402	0.131706	0.136547	0.139401	0.051503890007734296	3.9506172839506166e-05	0.13654714822769165
4320	-2.027839	-1.991444	-1.970236	0.131620	0.136520	0.139424	0.05152308233082294	3.9506172839506166e-05	0.13652023673057556
4440	-2.029152	-1.991661	-1.969017	0.131447	0.136492	0.139594	0.05154410339891911	2.6337448559670777e-05	0.13649259507656097
4560	-2.029995	-1.991883	-1.968193	0.131336	0.136463	0.139709	0.051561559177935125	3.9506172839506166e-05	0.13646350800991058
4680	-2.031188	-1.992003	-1.966542	0.131180	0.136449	0.139940	0.051572001352906224	3.9506172839506166e-05	0.13644923269748688
4800	-2.032053	-1.991931	-1.966485	0.131066	0.136460	0.139948	0.051568782329559325	5.925925925925925e-05	0.1364603340625763
4920	-2.032580	-1.991801	-1.965377	0.130997	0.136480	0.140103	0.05155742764472961	2.6337448559670777e-05	0.1364801526069641
5040	-2.034111	-1.991680	-1.964845	0.130797	0.136499	0.140178	0.05154760405421257	5.925925925925925e-05	0.1364988386631012
5160	-2.035207	-1.991684	-1.965143	0.130653	0.136500	0.140136	0.051545424945652486	3.9506172839506166e-05	0.13650041818618774
5280	-2.036631	-1.991587	-1.964245	0.130468	0.136515	0.140262	0.05154368411749601	5.925925925925925e-05	0.13651438057422638
5400	-2.036137	-1.991346	-1.963520	0.130532	0.136549	0.140364	0.051520636677742	3.9506172839506166e-05	0.136548712849617
5520	-2.037185	-1.991097	-1.962933	0.130395	0.136585	0.140446	0.05149615369737148	3.9506172839506166e-05	0.1365848332643509
5640	-2.038183	-1.990889	-1.961325	0.130265	0.136616	0.140672	0.051478718593716624	3.9506172839506166e-05	0.1366158276796341
5760	-2.037488	-1.990603	-1.960823	0.130356	0.136658	0.140742	0.05145303308963776	2.6337448559670777e-05	0.13665691018104553
5880	-2.038063	-1.990684	-1.962140	0.130281	0.136648	0.140557	0.0514576081186533	3.9506172839506166e-05	0.13664790987968445
6000	-2.039292	-1.990550	-1.963029	0.130121	0.136668	0.140432	0.05144469607621431	3.9506172839506166e-05	0.1366681456565857
6120	-2.040447	-1.990183	-1.962021	0.129971	0.136721	0.140574	0.05141891036182642	3.9506172839506166e-05	0.13671977818012238
6240	-2.040981	-1.990169	-1.962786	0.129901	0.136723	0.140467	0.051408910751342775	3.9506172839506166e-05	0.13672317564487457
6360	-2.042350	-1.990111	-1.962249	0.129723	0.136732	0.140542	0.051401395723223685	3.9506172839506166e-05	0.13673296570777893
6480	-2.043144	-1.989964	-1.962109	0.129621	0.136755	0.140562	0.05138949118554592	3.9506172839506166e-05	0.13675521314144135
6600	-2.043914	-1.989623	-1.961553	0.129521	0.136802	0.140640	0.05136468540877104	3.9506172839506166e-05	0.13680194318294525
6720	-2.044868	-1.989301	-1.960053	0.129397	0.136848	0.140851	0.051337414607405665	5.925925925925925e-05	0.13684700429439545
6840	-2.047043	-1.988922	-1.959219	0.129116	0.136902	0.140969	0.051299165561795236	2.6337448559670777e-05	0.13690216839313507
6960	-2.048796	-1.988772	-1.957206	0.128890	0.136925	0.141252	0.05128780510276556	2.6337448559670777e-05	0.13692449033260345
7080	-2.050187	-1.988628	-1.956897	0.128711	0.136946	0.141296	0.0512721499428153	2.6337448559670777e-05	0.13694548606872559
7200	-2.051100	-1.988640	-1.957334	0.128593	0.136945	0.141234	0.05127252321690321	2.6337448559670777e-05	0.13694535195827484
7320	-2.052045	-1.988060	-1.955903	0.128472	0.137026	0.141437	0.05122612789273262	5.925925925925925e-05	0.137025386095047
7440	-2.053532	-1.988041	-1.954916	0.128281	0.137031	0.141576	0.05121961887925863	3.9506172839506166e-05	0.13703055679798126
7560	-2.055646	-1.988012	-1.954216	0.128010	0.137038	0.141676	0.051215468905866146	3.9506172839506166e-05	0.13703781366348267
7680	-2.057809	-1.988155	-1.953845	0.127734	0.137021	0.141728	0.05123069770634174	3.9506172839506166e-05	0.13702115416526794
7800	-2.059322	-1.987636	-1.952940	0.127540	0.137094	0.141856	0.051183567754924296	5.925925925925925e-05	0.13709379732608795
7920	-2.061565	-1.987417	-1.953287	0.127255	0.137128	0.141807	0.051166096702218056	5.925925925925925e-05	0.13712702691555023
8040	-2.064015	-1.987474	-1.950952	0.126943	0.137124	0.142139	0.05116935782134533	3.9506172839506166e-05	0.13712339103221893
8160	-2.063958	-1.987021	-1.948911	0.126950	0.137189	0.142429	0.051133585162460804	5.925925925925925e-05	0.13718731701374054
8280	-2.064893	-1.986978	-1.949339	0.126832	0.137198	0.142368	0.051123466528952125	5.925925925925925e-05	0.13719789683818817
8400	-2.066568	-1.987062	-1.949704	0.126620	0.137190	0.142316	0.051127199456095694	3.9506172839506166e-05	0.1371905356645584
8520	-2.068316	-1.986975	-1.949466	0.126398	0.137206	0.142350	0.0511195233091712	5.925925925925925e-05	0.13720671832561493
8640	-2.070283	-1.986581	-1.947593	0.126150	0.137265	0.142617	0.051096642203629014	5.925925925925925e-05	0.13726367056369781
8760	-2.072744	-1.986947	-1.947118	0.125840	0.137218	0.142685	0.05111729968339205	3.9506172839506166e-05	0.137218177318573
8880	-2.076894	-1.986780	-1.946241	0.125319	0.137249	0.142810	0.051108475774526596	5.925925925925925e-05	0.1372479945421219
9000	-2.078306	-1.986447	-1.945991	0.125142	0.137298	0.142846	0.05107856802642345	5.925925925925925e-05	0.13729745149612427
9120	-2.082091	-1.986441	-1.945405	0.124669	0.137303	0.142929	0.05108418371528387	5.925925925925925e-05	0.13730208575725555
9240	-2.084256	-1.986413	-1.945185	0.124400	0.137311	0.142961	0.05107434764504433	2.6337448559670777e-05	0.13731077313423157
